ICL	DSB	RT	DPC	FC	All	prot
0.168695658445358	0.268978446722031	0.289855062961578	0.114958450198174	0.605919003486633	0.345790863037109	paf
0.293913036584854	0.462980329990387	0.386473417282104	0.599722981452942	0.563862919807434	0.580596446990967	dpoe3
0.387826085090637	0.0918462947010994	0.183574885129929	0.396121889352798	0.356697827577591	0.329935818910599	rad18
0.158260866999626	0.294283032417297	0.115942031145096	0.511080324649811	0.171339556574821	0.342770844697952	dpolq
0.246956527233124	0.343017816543579	0.64734297990799	0.210526317358017	0.590342700481415	0.442808598279953	ddb1
0.859130442142487	0.290534198284149	0.323671489953995	0.128808870911598	0.121495328843594	0.393355995416641	rad21
0.179130434989929	0.423617631196976	0.502415478229523	0.408587247133255	0.510903418064117	0.483956217765808	brwd3
0.377391308546066	0.276476114988327	0.140096619725227	0.440443217754364	0.383177578449249	0.417138546705246	fancc
0.236521735787392	0.298969060182571	0.260869562625885	0.0526315793395042	0.719626188278198	0.38089844584465	msh6
0.325217396020889	0.521087169647217	0.120772950351238	0.72022157907486	0.177570089697838	0.529256343841553	pnkp
0.267826080322266	0.492970943450928	0.299516916275024	0.451523542404175	0.297507792711258	0.475273698568344	nbn
0.28869566321373	0.505154609680176	0.246376812458038	0.765927970409393	0.146417438983917	0.529633820056915	parp1
0.156521737575531	0.429240852594376	0.318840593099594	0.146814405918121	0.361370712518692	0.359380900859833	prs7
0.158260866999626	0.397375822067261	0.246376812458038	0	0.623052954673767	0.364665925502777	hibn
0.439999997615814	0.388940960168839	0.198067635297775	0.357340723276138	0.253894090652466	0.42657607793808	fanca
0.393043488264084	0.0665417090058327	0.289855062961578	0.286703586578369	0.496884733438492	0.333333343267441	ercc1
0.589565217494965	0.462980329990387	0.140096619725227	0.696675896644592	0.485981315374374	0.633069097995758	mtbp
0.686956524848938	0.372071236371994	0.318840593099594	0.171745151281357	0.0514018684625626	0.383163452148438	esco2
0.318260878324509	0.265229612588882	0	0.198060944676399	0.461059182882309	0.34163835644722	ra51a
0.424347817897797	0.0328022502362728	0	0.494459837675095	0.15887850522995	0.278595685958862	llr1
0.0399999991059303	0.442361772060394	0.420289844274521	0.198060944676399	0.356697827577591	0.360135912895203	hndla
0.921739101409912	0.465791940689087	0.183574885129929	0.124653741717339	0.0327102802693844	0.443941116333008	dbf4b
0.161739125847816	0.526710391044617	0.265700489282608	0.21329639852047	0	0.326160818338394	nu214
0.519999980926514	0.622305512428284	0.227053135633469	0.479224383831024	0.534267902374268	0.641374111175537	ticrr
0.558260858058929	0.466729134321213	0.164251208305359	0.243767306208611	0.079439252614975	0.407701015472412	fancl
0.323478251695633	0.383317708969116	0	0.43767312169075	0	0.343903362751007	nu205
0.951304376125336	0.424554824829102	0.169082120060921	0	0.00623052939772606	0.392223477363586	scc4
0.128695651888847	0.353327095508575	0.246376812458038	0.475069254636765	0.102803736925125	0.343903362751007	rb11b
0.191304340958595	0.354264289140701	0	0.234072029590607	0.286604374647141	0.31747829914093	psmd11
0.21913044154644	0.289597004652023	0.294685989618301	0.436288088560104	0.0295950155705214	0.313325792551041	rnh1
0.239999994635582	0.122774131596088	0.241545900702477	0.405817180871964	0.359813094139099	0.318233281373978	tipin
0.14260870218277	0.402999073266983	0.294685989618301	0.0637119114398956	0.42990654706955	0.337863355875015	anxa7
0.166956529021263	0.44329896569252	0.299516916275024	0.126038774847984	0.356697827577591	0.359003394842148	itl1b
0.00869565177708864	0.358950316905975	0.246376812458038	0.440443217754364	0.258566975593567	0.348433375358582	epa2a
0.902608692646027	0.475164026021957	0.222222223877907	0.109418280422688	0.0809968858957291	0.454133629798889	cdc7
0.187826082110405	0.380506098270416	0.227053135633469	0	0.593457937240601	0.355605900287628	xpo2
0.370434790849686	0.455482661724091	0.140096619725227	0.300554007291794	0.185358256101608	0.40166100859642	rae1l
0.586086928844452	0.0590440481901169	0.173913046717644	0.246537402272224	0.232087224721909	0.288033217191696	polk
0.215652167797089	0.424554824829102	0.338164240121841	0.0360110811889172	0.350467294454575	0.338995844125748	cof1b
0.450434774160385	0.19868791103363	0.304347813129425	0.0595567859709263	0.487538933753967	0.335975825786591	chk1
0	0.680412352085114	0	0	0	0.274065673351288	xrcc4
0.194782614707947	0.458294272422791	0.280193239450455	0.142659276723862	0.275700926780701	0.354473382234573	prs8
0.106086954474449	0.343017816543579	0.265700489282608	0	0.661993741989136	0.34239336848259	parn
0.208695650100708	0.291471421718597	0	0.210526317358017	0.532710254192352	0.349188387393951	psma5
0.144347831606865	0.432052493095398	0.323671489953995	0.114958450198174	0.244548290967941	0.321253299713135	prs4
0.170434787869453	0.262418001890182	0.231884062290192	0.371191143989563	0.238317757844925	0.319743305444717	sf3a3
0.196521744132042	0.310215562582016	0.362318843603134	0.511080324649811	0.149532705545425	0.371460914611816	mlh1
0.603478252887726	0.388940960168839	0	0	0	0.287655711174011	tp53b
0.159999996423721	0.406747877597809	0.289855062961578	0.0235457066446543	0.52336448431015	0.354473382234573	vma5a
0.210434779524803	0.276476114988327	0	0.53878116607666	0	0.303888261318207	nu155
0.32869565486908	0.465791940689087	0.454106271266937	0.518005549907684	0	0.435636103153229	nup98
0.18260869383812	0.35520151257515	0.299516916275024	0.214681446552277	0.247663557529449	0.324650824069977	X1433z
0.11304347962141	0.394564211368561	0.280193239450455	0.186980605125427	0.210280373692513	0.307285755872726	u2af1
0.166956529021263	0.407685101032257	0.400966197252274	0.541551232337952	0.531152665615082	0.508116245269775	snd1
0.161739125847816	0.447984993457794	0.328502416610718	0.211911350488663	0.19781930744648	0.346923381090164	prs6b
0.100869566202164	0.397375822067261	0.342995166778564	0.105263158679008	0.419003129005432	0.338995844125748	roa1
0.239999994635582	0.190253049135208	0	0.427977830171585	0.356697827577591	0.331823319196701	sprtn
0.173913046717644	0.503280222415924	0	0.157894730567932	0.1355140209198	0.316345781087875	atd2b
0.137391299009323	0.387066543102264	0.260869562625885	0.231301933526993	0.471962630748749	0.383540958166122	lab
0.469565212726593	0	0.632850229740143	0.156509697437286	0.308411210775375	0.268780678510666	polh
0.175652176141739	0.43111526966095	0.347826093435287	0.142659276723862	0.2289719581604	0.333333343267441	psmd1
0.194782614707947	0.188378632068634	0.20772947371006	0	0.543613731861115	0.266138166189194	ung
0.333913058042526	0.394564211368561	0.178743958473206	0.317174524068832	0.412772595882416	0.431861072778702	smhd1
0.193043485283852	0.35520151257515	0.0676328465342522	0	0.65887850522995	0.349943369626999	hpgds
0.198260873556137	0.377694457769394	0.0628019347786903	0.065096952021122	0.504672884941101	0.340128362178802	u2af2
0.191304340958595	0.378631681203842	0.111111111938953	0	0.557632386684418	0.337863355875015	tcpg
0.217391297221184	0.409559518098831	0.169082120060921	0	0.454828649759293	0.335598349571228	uba1
0.196521744132042	0.344892233610153	0.18840579688549	0.259002774953842	0.233644858002663	0.323518306016922	prdx2
0.0765217393636703	0.407685101032257	0.246376812458038	0.185595571994781	0	0.250660628080368	nup62
0.180869564414024	0.397375822067261	0.251207739114761	0	0.493769466876984	0.338618338108063	stm1a
0.132173910737038	0.227741330862045	0.289855062961578	0.372576177120209	0.107476636767387	0.270668178796768	l14aa
0.156521737575531	0.412371128797531	0.241545900702477	0	0.540498435497284	0.349943369626999	tcpa
0.239999994635582	0.356138706207275	0.20772947371006	0	0.515576303005219	0.33673083782196	fasc
0.43826088309288	0.427366435527802	0.352656990289688	0.342105269432068	0.330218076705933	0.468101173639297	smc6
0.163478255271912	0.38519212603569	0.241545900702477	0.160664826631546	0.302180677652359	0.326538324356079	calm
0.450434774160385	0.564198672771454	0.159420296549797	0.120498612523079	0.0934579446911812	0.392978489398956	fancm
0.22260870039463	0.372071236371994	0.256038635969162	0	0.467289716005325	0.331445842981339	gels
0.370434790849686	0.432052493095398	0.314009666442871	0.0512465387582779	0.266355127096176	0.35749340057373	actc
0.140869557857513	0.369259595870972	0.328502416610718	0.0831024944782257	0.291277259588242	0.2982257604599	prs6a
0.412173926830292	0.470477968454361	0.352656990289688	0.202216073870659	0.121495328843594	0.391090989112854	dyhc1
0.445217400789261	0.323336452245712	0.309178739786148	0.134349033236504	0.314641743898392	0.363910913467407	recq4
0.363478273153305	0.424554824829102	0.159420296549797	0.181440442800522	0.397196263074875	0.408078521490097	fancb
0.255652159452438	0.274601697921753	0.338164240121841	0	0.573208749294281	0.331445842981339	flnb
0.0973913073539734	0.208997189998627	0.0338164232671261	0.300554007291794	0.267912775278091	0.254813134670258	pdia3
0.318260878324509	0.0909090936183929	0.45893719792366	0	0.601246118545532	0.287278205156326	wrip1
0.239999994635582	0.31208997964859	0.144927531480789	0.0581717453896999	0.693146407604218	0.372970938682556	msh2
0.384347826242447	0.313964396715164	0.381642520427704	0.0872576162219048	0.417445480823517	0.364665925502777	fen1b
0.184347823262215	0.301780700683594	0	0.150969535112381	0.457943916320801	0.313703298568726	psma3
0.363478273153305	0.48359888792038	0.164251208305359	0.109418280422688	0.149532705545425	0.352585881948471	top3a
0.163478255271912	0.353327095508575	0.159420296549797	0	0.609034240245819	0.337863355875015	sorcn
0.213913038372993	0.321462035179138	0.541062772274017	0.317174524068832	0.333333343267441	0.385428458452225	cul4b
0.226086959242821	0.185567006468773	0.101449273526669	0.373961210250854	0.210280373692513	0.284635722637177	mo4l1
0.135652169585228	0.448922216892242	0.405797094106674	0.257617741823196	0.115264795720577	0.340128362178802	ddx6
0.154782608151436	0.396438598632813	0.246376812458038	0.195290863513947	0	0.265760660171509	nup54
0.0869565233588219	0.507966279983521	0.169082120060921	0.272853195667267	0	0.311060786247253	laml3
0.191304340958595	0.398313015699387	0.289855062961578	0	0.495327115058899	0.344658374786377	spb6
0.316521733999252	0.386129349470139	0.178743958473206	0.181440442800522	0.241433024406433	0.346168369054794	mcph1
0.175652176141739	0.358013123273849	0.338164240121841	0.105263158679008	0.260124623775482	0.300490736961365	pdc6i
0	0.572633564472198	0	0	0	0.230653077363968	helb
0.168695658445358	0.360824733972549	0.212560385465622	0	0.372274130582809	0.288788229227066	sae2a
0.450434774160385	0.293345838785172	0.198067635297775	0.256232678890228	0.241433024406433	0.359758406877518	fancg
0.271304339170456	0.466729134321213	0.18840579688549	0.44182825088501	0	0.382030963897705	nup37
0.0799999982118607	0.281162142753601	0.251207739114761	0	0.577881634235382	0.290298223495483	nsun2
0.1895652115345	0.335520148277283	0.236714974045753	0.202216073870659	0.518691599369049	0.375613451004028	tcph
0.262608706951141	0.427366435527802	0.371980667114258	0.333795011043549	0.193146422505379	0.395998477935791	actg
0	0.189315840601921	0.014492753893137	0	0.919003129005432	0.300113260746002	hsp72
0.231304347515106	0.394564211368561	0.164251208305359	0.119113571941853	0.334890961647034	0.335598349571228	ldhb
0.166956529021263	0.325210869312286	0.0338164232671261	0.0318559557199478	0.557632386684418	0.313703298568726	ran
0.278260856866837	0.44329896569252	0	0.245152354240417	0.5	0.426953554153442	mre11
0.346086949110031	0.488284915685654	0.396135270595551	0.41828253865242	0	0.416761040687561	nu107
0.391304343938828	0.257731944322586	0.144927531480789	0.252077549695969	0.419003129005432	0.370328426361084	fancf
0.139130428433418	0.00281162140890956	0	0.293628811836243	0.462616831064224	0.223480552434921	ubp1
0.403478264808655	0.588566064834595	0.0821256041526794	0.128808870911598	0.176012456417084	0.408833533525467	blm
0.360000014305115	0.375820070505142	0.400966197252274	0.0734072029590607	0.272585660219193	0.346923381090164	caza1
0.111304350197315	0.24461105465889	0.280193239450455	0	0.408099681138992	0.243488103151321	uk114
0.241739124059677	0.342080593109131	0.328502416610718	0.199445977807045	0.0965732112526894	0.293695747852325	hnrpm
0.0782608687877655	0.348641037940979	0.20772947371006	0.198060944676399	0	0.227633073925972	nup88
0.203478261828423	0.374882847070694	0.183574885129929	0	0.381619930267334	0.302000761032104	pur9
0.234782606363297	0.292408615350723	0.41545894742012	0.340720236301422	0.0763239860534668	0.312570780515671	ddx1
0.384347826242447	0.296157449483871	0.367149770259857	0.0166204981505871	0.415887862443924	0.33673083782196	flna
0.349565207958221	0.267104029655457	0.231884062290192	0	0.422118365764618	0.303888261318207	plec
0.175652176141739	0.356138706207275	0.280193239450455	0	0.338006228208542	0.285390704870224	myh9
0.257391303777695	0.295220255851746	0.299516916275024	0.234072029590607	0.140186920762062	0.295960754156113	smo1b
0.156521737575531	0.435801297426224	0.289855062961578	0.120498612523079	0.161993771791458	0.304265767335892	prs10
0.14956521987915	0.439550131559372	0.347826093435287	0	0.306853592395782	0.311060786247253	nsf1c
0.135652169585228	0.373945653438568	0.338164240121841	0.181440442800522	0.169781938195229	0.297093242406845	myef2
0.274782598018646	0.0768509805202484	0.396135270595551	0.289473682641983	0.528037369251251	0.328425824642181	ddx21
0.22260870039463	0	0.014492753893137	0.307479232549667	0.3644859790802	0.221593052148819	md2l2
0.241739124059677	0.24179944396019	0.381642520427704	0	0.323987543582916	0.2582106590271	d11l8
0.420869559049606	0.366447985172272	0.391304343938828	0	0.286604374647141	0.338995844125748	src8
0.173913046717644	0.340206176042557	0.347826093435287	0.112188369035721	0.249221190810204	0.292940735816956	X1433e
0.452173918485641	0.405810683965683	0	0.295013844966888	0.0186915881931782	0.346545875072479	nu153
0.424347817897797	0.324273675680161	0.362318843603134	0	0.309968858957291	0.326160818338394	arp3
0.119999997317791	0.361761957406998	0.299516916275024	0.0373961217701435	0.345794379711151	0.289165735244751	fubp1
0.439999997615814	0.417994379997253	0.280193239450455	0.227146819233894	0.264797508716583	0.411853522062302	smc5
0.151304349303246	0.262418001890182	0.391304343938828	0.299168974161148	0.149532705545425	0.286900728940964	ubc9
0.278260856866837	0.609184622764587	0.299516916275024	0.408587247133255	0.0202492214739323	0.445451110601425	vrk1
0.360000014305115	0.283036559820175	0.0676328465342522	0.0858725756406784	0.503115236759186	0.342770844697952	hsp7c
0.180869564414024	0.452671051025391	0.265700489282608	0	0.278816193342209	0.309928268194199	cand1
0.365217387676239	0.585754454135895	0	0.367036014795303	0.0872274115681648	0.436391085386276	pp1b
0.386086970567703	0.295220255851746	0.314009666442871	0	0.269470393657684	0.292563229799271	dbnla
0.233043476939201	0.367385178804398	0.198067635297775	0	0.434579432010651	0.319365799427032	anxa5
0.14956521987915	0.507029056549072	0.314009666442871	0.149584487080574	0.0934579446911812	0.324650824069977	roaa
0.194782614707947	0.255857557058334	0.260869562625885	0.364265918731689	0.0140186911448836	0.268403172492981	imb1
0.238260865211487	0.180880978703499	0.338164240121841	0.434903055429459	0.0934579446911812	0.292185723781586	nono
0.133913040161133	0.310215562582016	0.130434781312943	0	0.479750782251358	0.280483216047287	fkbp3
0.135652169585228	0.333645731210709	0.173913046717644	0.275623261928558	0.090342678129673	0.274443179368973	g3p
0.18260869383812	0.408622294664383	0.256038635969162	0.132963985204697	0.0249221175909042	0.266515672206879	psmd3
0.104347825050354	0.277413308620453	0.260869562625885	0.432132959365845	0.0825545191764832	0.292563229799271	kif2a
0.163478255271912	0.342080593109131	0.217391297221184	0	0.400311529636383	0.287278205156326	rang
0.135652169585228	0.322399258613586	0.0821256041526794	0	0.384735196828842	0.258965641260147	sae1
0.201739132404327	0.300843477249146	0.362318843603134	0.367036014795303	0.188473522663116	0.338995844125748	zn207
0.391304343938828	0.333645731210709	0.367149770259857	0	0.322429895401001	0.326160818338394	arc1a
0	0.507966279983521	0	0	0	0.204605504870415	dnli4
0.21913044154644	0.508903443813324	0.338164240121841	0.256232678890228	0.39563861489296	0.444696098566055	uhrf1
0.156521737575531	0.333645731210709	0.400966197252274	0	0.257009357213974	0.261985659599304	dreb
0.163478255271912	0.310215562582016	0.314009666442871	0.0955678671598434	0.3644859790802	0.299358248710632	pcbp2
0.165217384696007	0.262418001890182	0.328502416610718	0.315789461135864	0.0934579446911812	0.275953203439713	ddx5
0.137391299009323	0.253045916557312	0.449275374412537	0.2326869815588	0.471962630748749	0.344658374786377	cul4a
0.226086959242821	0.351452678442001	0.169082120060921	0.498614966869354	0.0358255468308926	0.348433375358582	wdr76
0.452173918485641	0.395501405000687	0	0.113573409616947	0.295950144529343	0.360135912895203	fp100
0.151304349303246	0.324273675680161	0.246376812458038	0.105263158679008	0.152647972106934	0.248395621776581	sf3a1
0.158260866999626	0.342080593109131	0	0.148199439048767	0.129283487796783	0.243865609169006	psma7b
0.139130428433418	0.120899721980095	0.294685989618301	0	0.540498435497284	0.232918083667755	khdr1
0.151304349303246	0.0665417090058327	0.144927531480789	0.254847645759583	0.303738325834274	0.214043036103249	setx
0.18260869383812	0.348641037940979	0.183574885129929	0	0.459501564502716	0.305775761604309	pgk
0.100869566202164	0.183692589402199	0.400966197252274	0.259002774953842	0.280373841524124	0.265760660171509	ro32
0.172173917293549	0.126522958278656	0.135265693068504	0.314404428005219	0.214953273534775	0.236693099141121	fus
0.0817391276359558	0.342080593109131	0.0193236712366343	0.166204988956451	0.0560747645795345	0.215930536389351	epcam
0.140869557857513	0.308341145515442	0.246376812458038	0.0360110811889172	0.375389397144318	0.274820685386658	tpis
0.18260869383812	0.341143399477005	0	0.124653741717339	0.222741439938545	0.265005648136139	tera
0.200000002980232	0.296157449483871	0.275362312793732	0	0.440809965133667	0.291053235530853	tagl2
0.217391297221184	0.285848170518875	0.236714974045753	0.0983379483222961	0.562305271625519	0.343903362751007	h33
