NCG	NCC	NHC	NHU	NHG	Name
#!{Type}E	E	E	E	E	T
-1.41503143310547	-0.807685673236847	-0.310812920331955	1.11849856376648	-1.74433088302612	sld5
0.545005619525909	-1.93697273731232	0.88848078250885	-0.0365509577095509	0.35531547665596	sltm
-1.14449751377106	-0.70710676908493	0.70710676908493	NaN	-1.84972715377808	slx1
-0.621101558208466	0.675768256187439	1.40660226345062	-0.494640320539474	-0.966628670692444	slx4
-0.39111602306366	0.390710443258286	0.926260113716125	0.970237672328949	-0.207278981804848	smal1
-0.964083969593048	NaN	NaN	NaN	-1.94503057003021	smc2
0.0532580465078354	0.734620273113251	0.759962379932404	0.777630209922791	-0.628255426883698	smc3
-1.68807339668274	NaN	NaN	NaN	-1.58972609043121	smc4
-0.0498404279351234	0.857943832874298	0.579028367996216	0.655559003353119	-0.181665599346161	smc5
-0.0136902490630746	0.79741233587265	0.544470429420471	0.585004448890686	0.0168249327689409	smc6
0.263112187385559	1.16683399677277	0.632813632488251	-1.17513000965118	-0.887629806995392	smca2
0.476770162582397	0.668618559837341	0.430114269256592	0.0979873761534691	0.331748366355896	smca4
0.177397266030312	0.414713978767395	0.499319851398468	0.701455295085907	0.209893509745598	smca5
0.524999141693115	0.991848170757294	0.513488709926605	-0.372366219758987	0.161937415599823	smce1
-1.34104681015015	-0.802694976329803	0.3653863966465	0.793092012405396	-0.316503793001175	smd1
1.51959192752838	-0.0852208063006401	-0.16580331325531	-0.141407623887062	-1.56379151344299	smd2
1.16689252853394	-0.431729793548584	-1.47545349597931	0.907111942768097	-0.551514029502869	smd3
-0.0475143976509571	0.127233296632767	0.639578461647034	1.10853970050812	0.000723307079169899	smhd1
-0.114783249795437	0.456730991601944	0.502086520195007	1.08313405513763	-0.0987250208854675	smo1b
0.472076535224915	0.669242382049561	0.458748161792755	0.0714330077171326	0.329743325710297	smrc1
-0.912982285022736	NaN	NaN	NaN	-1.4987553358078	smrcd
0.452454745769501	1.27201199531555	0.190873265266418	-1.34918880462646	-0.566151201725006	smrd1
0.312214732170105	1.2801833152771	0.102137692272663	-1.48660147190094	-0.207934185862541	smrd2
-1.00129973888397	NaN	NaN	NaN	-1.46583831310272	smtn
-0.263341039419174	-1.32419192790985	0.134451866149902	-0.51575630903244	0.293432086706161	smu1
-1.57799744606018	NaN	NaN	NaN	-2.34340763092041	snaa
-1.09160876274109	NaN	NaN	NaN	-1.69683003425598	snag
0.150487318634987	-0.0794110968708992	1.16742551326752	0.98713207244873	-1.39300656318665	snd1
0.342330098152161	1.31780588626862	0.349901705980301	-1.04768574237823	-0.962351977825165	snf5
0.275302916765213	-0.669319987297058	-0.212232515215874	0.240289330482483	-1.28441107273102	snrpa
-0.168000534176826	-0.913486242294312	0.0926870331168175	-0.854777932167053	0.000188855585292913	snut2
-1.70567154884338	NaN	NaN	NaN	-1.7961630821228	snx1
-1.3910961151123	NaN	NaN	NaN	-2.13308811187744	snx5
1.35735535621643	0.362015306949615	-0.31219345331192	-0.741978764533997	0.705978989601135	sob1b
-1.3977872133255	NaN	NaN	NaN	-1.61475563049316	sod1a
-0.999192833900452	NaN	NaN	NaN	-1.77260839939117	sorcn
0.757644832134247	1.0014032125473	0.592674076557159	-1.6880886554718	-0.363873660564423	sossc
0.538943767547607	1.28858709335327	-1.10250568389893	0.171684786677361	-0.89670991897583	sox3a
1.35000443458557	-0.958000004291534	-0.202537685632706	-0.869573295116425	0.680106580257416	sp1
-1.24618351459503	NaN	NaN	NaN	-1.93510353565216	sp13a
1.63160884380341	-0.0201437082141638	-0.246008887887001	0.583836138248444	-0.840125977993011	sp16h
-1.57912647724152	NaN	NaN	NaN	-1.503005027771	spag5
-0.978729963302612	NaN	NaN	NaN	-1.31141602993011	spb6
-1.7921941280365	NaN	NaN	NaN	-2.02044463157654	spee
-0.921713948249817	-0.810858428478241	1.39289999008179	-0.630662560462952	-0.0997562110424042	spf27
-1.6225380897522	NaN	NaN	NaN	-1.51371872425079	spre
0.846742212772369	1.15482223033905	0.146815612912178	-1.42981505393982	0.199877351522446	spt5h
-1.23570239543915	NaN	NaN	NaN	-1.35727870464325	spta2
-0.355294048786163	0.324056148529053	1.08763718605042	0.774632632732391	-0.10637928545475	srbd1
-1.58748424053192	NaN	NaN	NaN	-1.58743798732758	src8
0.554315686225891	1.31139850616455	-0.418075948953629	-1.33633542060852	-0.111302882432938	srcap
0.0704086422920227	0.67488032579422	1.15412390232086	0.487927377223969	-0.948918044567108	srfb1
-1.71500599384308	NaN	NaN	NaN	-2.32426738739014	srpk1
0.204771816730499	-1.06997978687286	0.211187094449997	-0.886520385742188	-0.177373632788658	srrm1
0.596093356609344	-0.758154988288879	-0.505040645599365	-1.15657591819763	0.273780137300491	srrtb
0.542003989219666	-1.08314824104309	-1.01496803760529	-0.53195720911026	0.902850687503815	srsf1
-0.53967696428299	-0.72834587097168	-0.180494070053101	0.653025090694427	-0.906638562679291	srsf2
1.13393139839172	-1.05969607830048	-1.03996694087982	-0.39440256357193	0.216830268502235	srsf3
0.656036376953125	-0.253528922796249	-1.23549497127533	0.0248523838818073	-0.747395157814026	srsf4
0.930858492851257	-0.789975941181183	0.299131006002426	1.08912765979767	-1.49416828155518	srsf5
0.678424119949341	-0.157686054706573	-0.897402882575989	-1.16749405860901	0.0123795000836253	srsf7
1.16436207294464	-0.938789367675781	0.602028727531433	0.196266829967499	0.44666463136673	srsf9
1.55977034568787	-0.184666037559509	-0.0470530092716217	0.475882858037949	-0.320053488016129	ssrp1
-1.88406479358673	NaN	NaN	NaN	-1.38156461715698	ssu72
0.763206720352173	0.621139228343964	-0.386402815580368	-1.59086191654205	0.592918753623962	ssxt
0.151690244674683	0.68000853061676	0.984643936157227	0.331566691398621	-0.322835236787796	st65g
-1.22630977630615	NaN	NaN	NaN	-1.94215643405914	st6b1
-1.21387588977814	-1.10929107666016	0.276967763900757	0.832323312759399	-1.53987145423889	stag1
-1.37091910839081	NaN	NaN	NaN	-1.67231810092926	stag2
-1.29041278362274	NaN	NaN	NaN	-2.01048564910889	stam2
-1.44290661811829	NaN	NaN	NaN	-1.44248270988464	stip1
-1.42484772205353	NaN	NaN	NaN	-1.59621596336365	stm1a
-1.69995212554932	0.275306612253189	0.768850982189178	0.423421561717987	-1.46757912635803	strap
-0.540235877037048	-0.930558443069458	-0.111939780414104	0.416598588228226	-0.636806309223175	strbp
-1.85658979415894	0.738326489925385	0.882707178592682	0.447579711675644	-0.0513692162930965	supt3
-0.703989624977112	0.167376756668091	0.0648128017783165	-0.545912206172943	-0.843233644962311	svil
-1.56009030342102	NaN	NaN	NaN	-2.22507834434509	syac
-1.29857325553894	NaN	NaN	NaN	-1.81121110916138	sycc
0.264307975769043	-1.69443643093109	-0.259569466114044	0.108343936502934	0.186702087521553	sydc
0.0423065200448036	-1.46166348457336	-0.411575198173523	0.0867137536406517	0.109322287142277	syep
-1.17614853382111	NaN	1.14545142650604	NaN	-0.699041664600372	syf1
-1.1317937374115	NaN	NaN	NaN	-1.53231239318848	syfab
