HCC	HDC	LDC	LCC	LDA	NCC	NDC	NDR	NTC	NMMC	HDK	HDS	Name
#!{Type}E	E	E	E	E	E	E	E	E	E	E	E	T
-1.58104729652405	0.957215428352356	-1.19923806190491	-0.802042901515961	-0.628971338272095	-0.40939936041832	0.311042606830597	1.20867359638214	0.0997303947806358	-0.0540175698697567	1.81321001052856	0.284844607114792	adm1a
0.162786737084389	-0.709818720817566	-0.937224268913269	-0.9185711145401	-0.923680365085602	1.60143268108368	1.43812227249146	0.631727755069733	0.966100633144379	0.395795792341232	-1.25087773799896	-0.455793678760529	adnp
0.343961179256439	-0.293569326400757	-0.638674437999725	-0.611528217792511	-0.444867730140686	1.25836598873138	1.06295299530029	0.679866135120392	0.954888463020325	0.297593802213669	-2.3619372844696	-0.247051656246185	adnp2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	aff1
NaN	NaN	NaN	NaN	NaN	-0.432459056377411	-0.710989117622375	NaN	1.14344811439514	NaN	NaN	NaN	aff4
-0.27470526099205	1.22944128513336	-1.06245863437653	-1.44325244426727	-0.986714959144592	-0.832608103752136	0.422746986150742	0.0988236293196678	0.310453116893768	-0.00512633193284273	1.98410475254059	0.559295892715454	agm1
-0.623893022537231	1.3058956861496	-0.902307510375977	-1.10883224010468	-1.18783497810364	-0.963943064212799	0.465223699808121	0.0582808144390583	0.490951895713806	0.231241792440414	1.98627257347107	0.248944446444511	ahsa1
-0.47142693400383	1.33930695056915	-1.1013993024826	-0.415624856948853	-0.531124651432037	-1.18914103507996	-0.0156989954411983	-0.451422065496445	0.268300592899323	0.657854735851288	2.25297164916992	-0.342596113681793	aibp
1.38903617858887	1.1925106048584	-0.338272333145142	-0.0214594546705484	-0.558060050010681	-0.394392490386963	-0.0566569641232491	-1.133092045784	-1.41705572605133	-0.958443641662598	0.818309009075165	1.47757685184479	aimp1
1.48625731468201	0.931014716625214	0.0239752735942602	0.411079972982407	-0.287727802991867	-0.304092794656754	0.0845311433076859	-1.36120402812958	-1.57077300548553	-1.17063009738922	0.468187123537064	1.289381980896	aimp2
-0.333793610334396	1.42248499393463	-1.32813370227814	-0.817109942436218	-0.694062530994415	-1.627401471138	0.772510945796967	0.452085018157959	0.157099664211273	0.138377547264099	1.5341135263443	0.323829531669617	ak1a1
-0.383556842803955	1.15893495082855	-1.2322906255722	-0.834906697273254	-0.741130650043488	-1.32473695278168	0.291287273168564	0.108668237924576	0.316941648721695	0.0933061093091965	2.15103602409363	0.396447569131851	al7a1
-1.18045341968536	1.02128803730011	-0.911647439002991	-0.210081860423088	-0.120445147156715	-1.70685768127441	0.5942702293396	0.160320118069649	0.162526771426201	-0.108626618981361	2.07153534889221	0.228171795606613	al9a1
-0.697825729846954	1.14200568199158	-1.13291358947754	-0.808189630508423	-0.974712252616882	-1.1166718006134	0.718050181865692	0.149177029728889	0.115379311144352	0.0174390207976103	2.06034326553345	0.52791839838028	aldcb
-0.772479355335236	1.09660506248474	-1.16161704063416	-1.03895628452301	-0.800780773162842	-1.05682492256165	1.12842285633087	0.342440962791443	-0.0676810815930367	0.130464792251587	1.86855220794678	0.331853479146957	aldoa
-0.610040724277496	1.09120631217957	-1.4042489528656	-1.14503812789917	-0.930680215358734	-0.85924243927002	0.945733606815338	0.529594898223877	0.243792504072189	0.165957748889923	1.80546760559082	0.167497768998146	aldr
NaN	NaN	NaN	NaN	NaN	0.265695542097092	-0.32494130730629	-1.02052426338196	-0.508780241012573	1.58855020999908	NaN	NaN	alkb5
-0.310060352087021	1.23442268371582	-1.44653940200806	-0.843878328800201	-0.99135160446167	-1.11255443096161	0.387436717748642	0.282861769199371	0.155569732189178	0.266532599925995	1.96439111232758	0.413169533014297	ampb
-0.696155309677124	1.01401555538177	-0.155853509902954	-0.367513805627823	0.368919193744659	-1.88168668746948	0.198232546448708	-0.428723126649857	-0.574910342693329	0.281582057476044	2.24009442329407	0.00199896632693708	ampl
-1.26994562149048	-0.448462039232254	0.47805780172348	1.34587109088898	0.964005529880524	-0.694385766983032	0.948345363140106	-0.251956611871719	-0.2673679292202	1.03659820556641	0.0623894929885864	-1.90314960479736	ampm1
-0.739809393882751	0.740232050418854	-1.17328703403473	-1.1313818693161	-1.49871873855591	-0.488428235054016	1.48830163478851	0.513246417045593	0.313796281814575	0.480315059423447	1.39483940601349	0.100894391536713	an32a
-0.824996769428253	0.938891649246216	-1.18113744258881	-0.940072476863861	-1.64757478237152	-0.229238718748093	1.14216077327728	0.775849103927612	0.897104263305664	0.358981877565384	1.16117310523987	-0.451140552759171	an32b
-0.72804868221283	0.872421503067017	-1.29510700702667	-0.765091001987457	-1.35909783840179	-0.576623499393463	1.11736381053925	0.650776982307434	0.212338879704475	0.0233468245714903	1.88350522518158	-0.0357852168381214	an32e
-0.524419665336609	-1.07895982265472	1.38606464862823	1.27911067008972	0.868434309959412	0.134822636842728	-0.501104056835175	-1.01050388813019	0.781384229660034	0.787189900875092	-1.54949712753296	-0.572521924972534	anln
-0.48893940448761	1.44484436511993	-1.12056601047516	-0.556430995464325	-0.606405317783356	-1.31895864009857	0.328733325004578	0.319633722305298	-0.0661658346652985	-0.161056369543076	2.1813337802887	0.0439772643148899	anm1a
-0.285834431648254	1.27677059173584	-1.15034413337708	-0.995809018611908	-0.696094691753387	-1.32662332057953	0.625540018081665	0.149980783462524	-0.00297892349772155	0.134164035320282	2.06235790252686	0.20887117087841	anm5
-0.549121618270874	1.28226935863495	-1.30949914455414	-1.70327806472778	0.0999302715063095	0.186423510313034	1.12155449390411	0.049571119248867	0.00111404887866229	-0.893114149570465	1.51526045799255	0.198889687657356	anx11
-0.73096638917923	0.849095642566681	-1.02502870559692	NaN	NaN	0.0152941020205617	0.830213069915771	0.45691305398941	0.731431007385254	0.421860367059708	-2.1678581237793	0.619045853614807	anxa1
-0.859416306018829	1.25814783573151	-0.992072582244873	-0.81124621629715	-0.743512392044067	-1.27140593528748	1.01085329055786	0.506995975971222	-0.225056707859039	-0.0644744858145714	1.84809863567352	0.343088984489441	anxa3
-0.864502549171448	1.11268746852875	-1.20978093147278	-0.919502019882202	-0.962878406047821	-0.886088192462921	1.2036589384079	0.612578451633453	-0.0120944548398256	-0.0118362195789814	1.77244424819946	0.165313675999641	anxa4
-0.285248070955276	1.44512975215912	-1.26500391960144	-1.09864604473114	-0.739860594272614	-1.14241123199463	0.749162435531616	0.294507831335068	-0.0953642800450325	-0.119065299630165	1.81856501102448	0.43823453783989	anxa5
-0.712363302707672	1.19280004501343	-1.34433555603027	-1.13488364219666	-1.11562609672546	-0.53302937746048	0.794715046882629	0.346004992723465	0.366291433572769	-0.148508206009865	1.82222056388855	0.466714054346085	anxa7
-1.08916938304901	1.60117256641388	-0.875171482563019	-0.960440278053284	-0.445529758930206	-0.838552594184875	0.899932742118835	0.364543735980988	0.602569341659546	-0.776031315326691	1.65323460102081	-0.136558279395103	ap1b1
-0.357496976852417	1.54225158691406	-0.268444299697876	-0.0706114247441292	0.150581061840057	-0.352445632219315	1.08178019523621	0.457996219396591	0.294669479131699	0.0616279430687428	-2.60664987564087	0.0667418614029884	ap1g1
-0.398169845342636	1.98685491085052	0.241237327456474	-0.402858346700668	0.538902699947357	-1.21534979343414	0.351607501506805	-0.0592975802719593	0.513504505157471	-0.262890428304672	-1.99014687538147	0.696605980396271	ap1m1
-0.474482804536819	1.57118129730225	-0.874503374099731	-1.3855756521225	-0.7887864112854	-0.593717038631439	0.277347952127457	0.0357225984334946	0.733723342418671	-0.125187113881111	1.97309458255768	-0.348817318677902	ap2a1
-0.630981266498566	1.57477009296417	-1.16721558570862	-0.40148988366127	-0.823208570480347	-0.3637335896492	1.11028051376343	0.0681890025734901	0.00556698907166719	0.117464959621429	1.73959219455719	-1.22923493385315	ap2a2
-0.600646495819092	1.39056181907654	-1.3821929693222	-0.317483514547348	-1.44048070907593	-0.533919513225555	0.919585466384888	0.821727693080902	-0.0435427874326706	0.0603918209671974	1.60556840896606	-0.479569226503372	ap2m1
1.73744535446167	0.446077466011047	0.243340253829956	-0.660405039787292	0.204002112150192	-0.315194815397263	-0.195432499051094	-2.23641800880432	0.47126030921936	0.748687982559204	-1.00440764427185	0.56104439496994	apc1
1.85269641876221	0.596816956996918	0.0627854019403458	-0.62951797246933	0.425366967916489	-1.06668817996979	-1.80698871612549	-0.963663160800934	0.647859454154968	0.901566863059998	-0.191398307681084	0.171164199709892	apc4
1.60316324234009	0.380175918340683	0.64120477437973	-0.687122285366058	0.80719667673111	-0.926316678524017	-1.86074507236481	NaN	-0.0918050333857536	0.664182662963867	-0.913068175315857	0.383134067058563	apc5
1.04283261299133	0.52056211233139	0.413721770048141	-0.172963038086891	0.441661030054092	-0.746141016483307	-0.725354313850403	-2.62922358512878	0.394612908363342	0.769783854484558	-0.0173757579177618	0.707883298397064	apc7
1.5530778169632	0.326971292495728	-0.0126877641305327	0.735872209072113	-0.739691197872162	0.585194170475006	0.244995310902596	-2.30534791946411	-1.04313409328461	0.608680307865143	-0.305173069238663	0.351242989301682	apex1
-0.712009429931641	-1.40076005458832	0.495654225349426	-0.135400116443634	0.489953458309174	1.19981300830841	1.15127396583557	0.940549790859222	0.555847704410553	0.191317796707153	-1.68637490272522	-1.0898654460907	aptx
-1.37581872940063	1.17805349826813	-0.780173063278198	-1.00090992450714	-0.575678944587708	-0.923019886016846	0.990389823913574	1.16690111160278	0.276664227247238	-0.195541456341743	1.54163360595703	-0.302500188350677	aqr
-1.10877704620361	0.962649285793304	-1.06505608558655	-1.03579902648926	-0.945450186729431	-0.722793817520142	0.989326536655426	0.430321305990219	0.220842182636261	0.24936243891716	1.98593473434448	0.0394395478069782	ar19b
-1.31265330314636	-0.734030902385712	1.43723618984222	1.27890074253082	1.32113313674927	-0.21514393389225	-0.188044533133507	-0.332259595394135	0.55899041891098	0.449410706758499	-1.0240113735199	-1.23952746391296	arc1a
-0.358718991279602	1.23965501785278	-1.07106304168701	-1.12796008586884	-1.32314836978912	-0.689482450485229	0.936247110366821	0.0413800477981567	0.392771482467651	-0.461309611797333	1.71653580665588	0.705093026161194	arf1
-0.214912891387939	-0.900998771190643	-0.646062076091766	-0.455322235822678	-0.499774694442749	1.38060915470123	1.30073177814484	1.08138608932495	0.814050495624542	0.654116153717041	-1.61042547225952	-0.903397619724274	ari1a
-0.603194117546082	0.547414898872375	-1.39771211147308	-0.587675750255585	-0.690934300422668	-0.52704530954361	0.0226106643676758	-0.0657967254519463	-0.256921648979187	2.3793785572052	1.24339771270752	-0.0635220929980278	ari2
1.73709881305695	0.154962778091431	-1.38852250576019	0.416346430778503	-0.628556907176971	1.00431883335114	0.756908714771271	-0.408523082733154	-0.782291114330292	0.483808577060699	-1.66330289840698	0.317752331495285	ari3a
2.25538635253906	0.332810252904892	-1.48882830142975	0.134471222758293	-0.701570153236389	0.99103170633316	0.374484002590179	-0.648450493812561	-0.792482316493988	0.538137793540955	-0.742529213428497	-0.252460718154907	ari3b
-0.224792584776878	-0.697923302650452	-1.05725181102753	-1.27217829227448	-1.0952821969986	1.47565412521362	1.44544577598572	0.673927307128906	1.27695095539093	-0.0555369034409523	-0.410273253917694	-0.0587399080395699	arid2
-1.25121140480042	1.1351056098938	-1.18140769004822	-1.04292452335358	-0.585976481437683	-0.882134139537811	1.2230578660965	0.847252428531647	0.153609901666641	0.474449813365936	1.41019344329834	-0.300014793872833	ark72
-0.259543150663376	1.7223242521286	-0.901223719120026	-0.710697650909424	-0.807997941970825	-1.34450995922089	0.407256752252579	-0.388301521539688	-0.0970274209976196	-0.0852275192737579	1.87164342403412	0.593304574489594	arl3
-0.319291114807129	1.4079509973526	-0.930730938911438	-1.0227884054184	-0.867684781551361	-1.05206060409546	0.300753623247147	-0.130537614226341	0.00832493230700493	0.0625427067279816	2.2197687625885	0.323752492666245	arly
-0.0512905605137348	1.24373579025269	0.0993673950433731	-0.766772985458374	-0.0178433954715729	0.567234039306641	NaN	-1.30428183078766	0.171757400035858	-1.94591319561005	1.05372619628906	0.950281083583832	arp10
-1.16593992710114	-0.729345500469208	1.43925142288208	1.28991305828094	1.31433808803558	-0.251843333244324	-0.18407216668129	-0.312962293624878	0.538310706615448	0.458102285861969	-0.996468484401703	-1.39928388595581	arp2a
-1.21447348594666	-0.699540257453918	1.42926025390625	1.35375320911407	1.3420729637146	-0.204548642039299	-0.185975521802902	-0.2799291908741	0.405833303928375	0.411648571491241	-0.967105031013489	-1.39099621772766	arp3
-1.1720517873764	-0.774831652641296	1.37539839744568	1.34236252307892	1.33952224254608	-0.14079250395298	-0.251453131437302	-0.296891391277313	0.474200963973999	0.490150660276413	-1.02537739276886	-1.36023676395416	arp5l
1.72291386127472	0.772812068462372	0.329268485307693	0.344373315572739	0.319677859544754	-0.582204818725586	-1.87691450119019	-1.72964429855347	0.375628143548965	-0.105952471494675	0.273733347654343	0.156308904290199	arp6
-1.20567619800568	-0.758406281471252	1.45211040973663	1.22930061817169	1.30678534507751	-0.131158202886581	-0.163561165332794	-0.321666687726974	0.623660743236542	0.356632739305496	-0.940253496170044	-1.44776785373688	arpc2
-1.27509522438049	-0.836431205272675	1.21145462989807	1.21725142002106	1.21727621555328	-0.041296623647213	-0.0188817381858826	-0.175748974084854	0.663706302642822	0.616189062595367	-1.1073454618454	-1.47107827663422	arpc3
-1.20686972141266	-0.768757402896881	1.45126104354858	1.37725961208344	1.29585492610931	-0.25302791595459	-0.192474186420441	-0.323540151119232	0.535552680492401	0.345385789871216	-0.903251886367798	-1.35739278793335	arpc4
-1.37476861476898	-0.779234111309052	1.35208094120026	1.3060314655304	1.38187050819397	-0.22625495493412	-0.191075563430786	-0.259256303310394	0.569556832313538	0.375658094882965	-0.834610223770142	-1.31999814510345	arpc5
2.05122447013855	-0.720804750919342	0.745780766010284	1.35788631439209	-0.203336074948311	0.251953333616257	0.289941668510437	-0.812447845935822	-1.0545517206192	-0.822156369686127	-1.1113566160202	0.0278668645769358	as1ab
0.288868725299835	-0.66360080242157	-1.18448126316071	-0.938246428966522	-1.096928358078	1.12609457969666	1.05179369449615	0.617703080177307	0.697843134403229	1.60225927829742	-0.588572859764099	-0.912732720375061	ash2l
-1.30972969532013	1.110715508461	0.00150594860315323	-0.152397587895393	0.433265715837479	-1.54323089122772	-0.678680300712585	-0.588270425796509	-0.580554187297821	1.45621192455292	1.41585850715637	0.435305535793304	asna
-0.744438290596008	1.55582988262177	-0.857589066028595	-0.711758852005005	-0.771757066249847	-1.02828598022461	0.156928658485413	-0.156953260302544	-0.0873462781310081	-0.224248871207237	2.10772466659546	0.761894345283508	aspc1
-1.29802250862122	-0.912954747676849	1.35508799552917	1.19480192661285	1.30302882194519	-0.400441825389862	0.617759346961975	0.224155068397522	0.0370786041021347	-0.246153622865677	-0.192459255456924	-1.68187975883484	at1a1
-1.09707200527191	-0.833753347396851	0.379692107439041	-1.41500771045685	0.68462747335434	0.445520132780075	0.481851547956467	0.484294593334198	1.31685662269592	1.48039770126343	-1.1012042760849	-0.826202750205994	atad2
-0.568365633487701	-1.06048738956451	-0.259141892194748	-0.941305339336395	0.060345996171236	1.23795557022095	1.17658007144928	1.09053659439087	0.99454140663147	0.585930228233337	-1.64492094516754	-0.671668529510498	atad5
-0.362883120775223	1.585036277771	-1.1825065612793	-0.994959652423859	-1.04095590114594	-0.904058694839478	0.615375876426697	0.270135343074799	0.553991436958313	-0.406023263931274	1.77032768726349	0.0965206027030945	atg3
-0.436447381973267	1.40675377845764	-1.44628882408142	-1.29307019710541	-0.877973914146423	-0.666711688041687	0.566375076770782	0.410546600818634	-0.0120782796293497	0.156916871666908	1.77971088886261	0.412267088890076	atg7
-0.591304123401642	0.817134618759155	0.949024617671967	-0.754425525665283	2.28839492797852	-0.219461902976036	0.0478965453803539	-1.47460126876831	-0.868802547454834	0.275628685951233	-0.46946582198143	-1.82957373908721E-05	atm
-1.18413102626801	-0.179535433650017	0.202757343649864	-2.00152015686035	0.535815417766571	0.134748920798302	1.4087016582489	1.42146193981171	0.736790478229523	-0.0482883527874947	-0.252818584442139	-0.773982226848602	atr
-1.44570779800415	-0.0494049414992332	0.412457257509232	-2.0516037940979	0.607537448406219	0.0938573107123375	1.22190582752228	1.21582734584808	0.851554274559021	-0.156481727957726	-0.0462452732026577	-0.653695821762085	atrip
-0.147968888282776	-0.130730405449867	-0.409494251012802	-1.54321467876434	-0.132784560322762	1.53911888599396	1.49019575119019	0.932365000247955	0.666053771972656	-1.36899423599243	-0.776993870735168	-0.117552615702152	atrx
-0.643262624740601	-0.757949948310852	-0.140000373125076	0.0964147672057152	-0.800632476806641	1.65266561508179	1.70351731777191	0.603046298027039	0.882396936416626	-0.495977163314819	-1.28969275951385	-0.81052565574646	atx7
0.756735324859619	-0.265219897031784	-0.20271135866642	-2.70049548149109	0.747773826122284	0.881695806980133	0.617395579814911	0.732351064682007	-0.313692688941956	0.427039384841919	-0.698635756969452	0.0177642293274403	aukbb
0.482241123914719	-1.0151002407074	0.268569976091385	0.589440286159515	0.201919034123421	0.881482541561127	0.409045904874802	-1.24724769592285	-0.439014315605164	1.94522929191589	-1.60573482513428	-0.470831096172333	aurab
0.978402853012085	0.615689933300018	0.402520596981049	0.275822371244431	0.913496792316437	-0.964934468269348	-1.68972218036652	-1.7222638130188	-0.618969023227692	0.268265038728714	0.458492547273636	1.08319914340973	b4
-0.447650223970413	1.25574350357056	-0.909119069576263	-1.62290966510773	-0.75890064239502	-0.771995365619659	0.205427438020706	0.529408693313599	0.162919729948044	-0.0539059042930603	2.02162146568298	0.389359980821609	bag6b
0.446554273366928	-0.135847210884094	-0.981584250926971	-1.34662008285522	-1.90643501281738	1.2887122631073	1.23458254337311	0.668907046318054	0.696427345275879	0.308765709400177	-0.382290959358215	0.108828388154507	bap18
0.138880684971809	-0.453008413314819	0.104405492544174	-1.37907814979553	0.0282559655606747	0.750621914863586	1.31528639793396	0.36829200387001	1.76985311508179	-0.669260501861572	-1.659348487854	-0.314899981021881	bard1
2.14359402656555	0.445628941059113	-0.756024420261383	-0.218261435627937	-0.508348405361176	0.625483274459839	0.0117869386449456	-1.37296998500824	0.0917500182986259	0.817240059375763	-1.52227473258972	0.242395505309105	baz1a
1.469078540802	0.639758586883545	-0.351960390806198	-0.412654906511307	-0.0330610238015652	-0.537566065788269	-1.44017267227173	-1.17087507247925	0.233735665678978	1.82029986381531	-0.819509506225586	0.602927088737488	baz1b
1.22141480445862	0.312392354011536	-1.32701539993286	-1.60103940963745	-1.59117722511292	0.971252858638763	0.711041212081909	0.314655601978302	0.46657782793045	-0.502751350402832	0.437863200902939	0.58678537607193	baz2a
0.798235416412354	0.24629470705986	-0.706424057483673	NaN	-2.36525940895081	0.00821508653461933	0.158818542957306	NaN	0.711006820201874	NaN	0.480692028999329	0.668420791625977	baz2b
-0.198304265737534	1.61378765106201	-1.17117643356323	0.154797092080116	0.0458561964333057	-2.01230216026306	0.629754543304443	0.852419137954712	-0.588629961013794	0.251800507307053	1.01322901248932	-0.591231346130371	bccip
-0.558924674987793	-0.921276569366455	-0.283929347991943	-0.265089005231857	-0.28133761882782	0.563740849494934	1.19545018672943	1.06738471984863	0.15093632042408	1.72889721393585	-1.84626162052155	-0.549590289592743	bcd1
-0.281618028879166	-0.721052289009094	-0.622254729270935	-0.689226150512695	-0.6361945271492	1.45711135864258	1.41421806812286	1.09459316730499	0.620250761508942	0.698903501033783	-1.49433314800262	-0.840397894382477	bcl7a
-0.674206674098969	0.989137947559357	-1.17065000534058	-1.25566744804382	-0.98235809803009	-0.729933559894562	0.81109356880188	0.592028558254242	0.419990748167038	-0.248771205544472	1.94494009017944	0.304396152496338	bdh2
-1.10416543483734	1.0693039894104	-1.49547553062439	-1.14100503921509	-0.809424698352814	-0.40697506070137	1.20379567146301	1.0592885017395	-0.0840849876403809	0.248228937387466	1.2649610042572	0.195552721619606	bhmt1
0.355404049158096	-0.365902751684189	-0.613190293312073	-2.7971088886261	0.393994122743607	0.645198881626129	0.229846060276031	0.100416980683804	0.90416008234024	0.837378561496735	-0.256716936826706	0.566520035266876	bi51b
-1.15933907032013	-1.20210456848145	1.14184379577637	-1.36288392543793	1.77787089347839	0.43813356757164	0.538691997528076	-0.106971919536591	0.258523225784302	0.103536039590836	-0.996705830097198	0.569405734539032	blm
0.354594141244888	-0.134911313652992	-0.0911911576986313	-2.46704936027527	-1.00067234039307	0.671053051948547	1.55064249038696	0.331417590379715	0.886582911014557	-0.0226833261549473	-0.0930066406726837	0.0152241103351116	bore1
0.374747633934021	-0.497237741947174	-0.781631827354431	-2.72330784797668	0.459860593080521	1.06931805610657	0.7000333070755	0.740730881690979	0.264382064342499	0.0397795848548412	0.00721667148172855	0.346108585596085	bore2
-0.745039463043213	1.32377374172211	-1.29127275943756	-0.732950329780579	-0.694510102272034	-1.17936372756958	0.545474529266357	0.288800418376923	0.0524965897202492	0.173569425940514	2.03760647773743	0.221415266394615	bpnt1
0.710179686546326	-0.284636676311493	-1.30064880847931	-1.28252112865448	-1.41180896759033	1.54052889347076	1.07987058162689	0.538407444953918	0.583187282085419	0.179876387119293	-0.816948890686035	0.464514225721359	bptf
0.555813074111938	0.223003298044205	0.611061573028564	-0.278816878795624	0.695964813232422	0.247261121869087	0.519182503223419	0.00931548420339823	1.13726854324341	-2.33896589279175	-1.60082423686981	0.219736620783806	brca1
-1.23576605319977	-0.556069135665894	-0.0964592099189758	-1.03337895870209	-0.289412289857864	0.152599543333054	1.13914597034454	1.58991515636444	1.81959772109985	-0.352267205715179	-0.758056879043579	-0.379848718643188	brca2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	brcc3
-0.500977993011475	-0.888612568378448	-0.571223855018616	-0.852979719638824	-0.521021485328674	1.35842967033386	1.13060963153839	0.92716908454895	1.17920482158661	0.879195809364319	-1.3844883441925	-0.755304932594299	brd2
0.416328340768814	0.00551644619554281	-0.82989776134491	-1.17083919048309	-0.753997027873993	1.50414061546326	0.896021902561188	0.0263656936585903	1.17852795124054	0.716137051582336	-1.78601312637329	-0.202290937304497	brd3
-0.113945223391056	-0.418932229280472	-1.12131154537201	-1.42926788330078	-0.982183575630188	1.56321203708649	1.25233662128448	0.90647029876709	1.15147221088409	-0.0790375620126724	-0.604505479335785	-0.124307617545128	brd7
-0.544673919677734	-0.971197545528412	-0.410620093345642	-0.770016193389893	-0.112798199057579	1.41454672813416	1.23059570789337	0.853156268596649	1.07679271697998	0.682966232299805	-1.46783769130707	-0.980913877487183	brd8
-0.511673331260681	-0.521039187908173	-1.68596625328064	-0.261139035224915	-1.20125377178192	1.60593664646149	0.929236948490143	0.919944107532501	1.12640452384949	0.169258564710617	0.142047807574272	-0.711756944656372	brd9
NaN	NaN	NaN	NaN	NaN	-0.587816178798676	-0.566820740699768	NaN	1.1546368598938	NaN	NaN	NaN	bre
-1.24723720550537	-0.728315591812134	-0.296853184700012	-1.68278777599335	0.272439539432526	1.16986680030823	1.25190627574921	1.31017351150513	0.870430111885071	-0.0683181434869766	-0.69281131029129	-0.158493191003799	brwd3
-1.44483518600464	-0.379248589277267	1.20190405845642	1.6329437494278	1.59839856624603	-0.801583886146545	0.314052432775497	-0.222749128937721	-0.58849686384201	-0.129580914974213	-0.235709890723228	-0.945094347000122	bt3l4
0.208834528923035	0.22920124232769	0.109328247606754	1.03846597671509	1.1205118894577	-0.156801387667656	0.608619332313538	-2.04771590232849	-0.197750523686409	0.327935546636581	0.615317404270172	-1.85594630241394	bub3
