pCTR_no_LacI_with_LacI	Un_nicked_LacI	Un_nicked_with_LacI	Lead_nicks_with_Geminin	Lag_nicks	Lead_nicks	Lead_nicks_with_BRC	Name
#!{Type}E	E	E	E	E	E	E	T
-0.635039210319519	-1.47104907035828	0.340121060609818	-0.0263324473053217	-0.6023810505867	0.989670932292938	1.4050098657608	fa98a
-0.43499368429184	NaN	-0.412658303976059	-1.59437811374664	0.557673454284668	1.01980638504028	0.864550352096558	fan1
0.914220690727234	0.155723363161087	1.24310266971588	0.597323894500732	-1.11754775047302	-0.459472835063934	-1.3333500623703	fanca
0.736408174037933	0.137260600924492	1.20053827762604	0.818930864334106	-1.25085353851318	-0.366313129663467	-1.27597117424011	fancb
-0.376432597637177	-1.65684103965759	0.475274711847305	1.46703612804413	-0.461189866065979	0.706171035766602	-0.154018372297287	fancc
-0.359769940376282	-0.0566090233623981	0.693229734897614	-2.00869297981262	0.154810130596161	0.994020700454712	0.583011448383331	fancd2
1.33177816867828	-0.904804646968842	1.36673820018768	0.0891291052103043	-0.932292759418488	-0.150591686367989	-0.799956440925598	fance
0.505871534347534	1.16577529907227	1.30430388450623	-0.255555897951126	-1.14201152324677	-0.603843986988068	-0.974539279937744	fancf
0.625540792942047	0.756194412708282	1.48628401756287	0.0123922191560268	-1.07123875617981	-0.756989538669586	-1.05218315124512	fancg
-0.512077033519745	-0.364977061748505	-0.0809570401906967	-1.70723962783813	0.517121434211731	1.30719888210297	0.84093052148819	fanci
-1.42565906047821	NaN	1.18763291835785	-0.912759065628052	0.689229369163513	0.49755585193634	-0.0360000357031822	fancj
0.266841799020767	-1.62774801254272	1.37030565738678	0.537983059883118	-0.775685846805573	0.606248617172241	-0.377945274114609	fancl
0.298241645097733	-1.96290218830109	0.202921330928802	0.751960337162018	-0.511225640773773	1.08202517032623	0.138979330658913	fancm
-0.429791241884232	-1.30608081817627	0.131552457809448	-0.921420037746429	0.0312190242111683	0.991505920886993	1.50301468372345	fasc
0.243812397122383	-2.10226988792419	0.00155333848670125	0.143856331706047	0.631259620189667	1.04917478561401	0.0326133966445923	fbrl
NaN	NaN	NaN	-1.86848449707031	NaN	NaN	NaN	fbx38
1.23699378967285	NaN	NaN	-2.32393360137939	-1.10454416275024	-0.413396954536438	0.280947327613831	fcl
-0.146292179822922	-0.00866904202848673	-0.844829738140106	-1.66927683353424	0.689283013343811	0.842556536197662	1.13722836971283	fen1b
NaN	NaN	NaN	-2.13118267059326	-1.09923136234283	0.8558309674263	0.243400409817696	figl1
0.340517073869705	0.845540344715118	1.62081801891327	-1.06015980243683	-1.05943465232849	-0.171100124716759	-0.51618093252182	fip1
-0.0229702387005091	NaN	-0.170731231570244	-1.99349880218506	-1.33752346038818	1.47590446472168	0.0553204342722893	fkbp2
-0.00763797853142023	NaN	-0.432472109794617	-1.77949130535126	0.709665179252625	0.717939674854279	0.791996479034424	fkbp3
NaN	NaN	NaN	-2.30315923690796	NaN	NaN	NaN	fkbp4
-0.0809536799788475	1.0806782245636	1.06230342388153	0.622074067592621	-1.57045722007751	-0.891245782375336	-0.222399011254311	fl2d
-0.439120978116989	-0.841961801052094	0.345930844545364	-1.58601653575897	0.367095053195953	1.01230013370514	1.14177322387695	flna
-0.313165456056595	-0.975146114826202	0.469228774309158	-1.5580530166626	0.263438165187836	1.05166661739349	1.0620311498642	flnb
-0.778374910354614	NaN	0.113396622240543	-1.48747026920319	0.284922271966934	0.519216477870941	1.34830975532532	fmn2
NaN	NaN	NaN	-1.96720850467682	NaN	NaN	NaN	fnta
-0.24495929479599	1.74348771572113	0.991633355617523	-0.654807806015015	-0.692568361759186	-0.149785459041595	-0.993000090122223	foxh1
0.491873413324356	-1.26899766921997	0.342780649662018	-1.5890998840332	0.369421660900116	0.84435898065567	0.809662878513336	frg1
-0.359918773174286	-0.315207481384277	1.84163522720337	-1.48684322834015	0.0110272597521544	0.400440365076065	-0.0911333784461021	ftcd
0.35316988825798	NaN	-1.77495872974396	-0.57125860452652	0.661292731761932	0.85870236158371	0.473052322864532	fubp1
-1.32773780822754	NaN	NaN	-2.52243614196777	-0.145647287368774	0.992101192474365	0.481283932924271	fubp2
0.0357310697436333	-0.890762507915497	0.179141446948051	-1.55524456501007	-0.0866107419133186	1.33339333534241	0.984351992607117	fus
-1.18995559215546	-1.09451985359192	0.967087507247925	-0.897972464561462	0.77730792760849	0.663285791873932	0.774766743183136	fxi2a
NaN	NaN	NaN	-1.82477223873138	NaN	NaN	NaN	fxl12
-0.868764758110046	NaN	0.206005558371544	-1.45213186740875	1.12445187568665	0.083366684615612	0.907072484493256	fxl19
-0.23408354818821	-0.478763461112976	-0.775056838989258	-1.29234266281128	0.255873382091522	0.95119845867157	1.57317459583282	g3p
NaN	NaN	NaN	-1.79137539863586	NaN	NaN	NaN	g6pd
-0.208691760897636	-0.487240523099899	-1.25751948356628	-1.02340698242188	0.708218991756439	1.0465977191925	1.22204196453094	g6pi
-1.34476470947266	NaN	NaN	-2.42758417129517	-0.00682408362627029	1.0487322807312	0.302856415510178	gamtb
0.694629609584808	1.28070378303528	-0.242922872304916	0.622298240661621	-0.0803816094994545	-0.4897540807724	-1.78457295894623	gar1
-0.339131087064743	-1.59060657024384	-0.247477725148201	1.56043541431427	0.095359705388546	0.85808926820755	-0.336669027805328	gblp
NaN	NaN	NaN	-2.57271337509155	-0.70710676908493	NaN	0.70710676908493	gcn1l
NaN	NaN	NaN	-2.76516032218933	NaN	NaN	NaN	gdia
-1.2940719127655	NaN	NaN	-2.19398403167725	0.117390587925911	0.0318751335144043	1.14480626583099	gdib
NaN	NaN	NaN	-1.94301748275757	1.02566337585449	-0.972191035747528	-0.0534722656011581	gdir1
NaN	NaN	NaN	-2.0793936252594	NaN	NaN	NaN	gds1a
-0.12438802421093	0.45148116350174	-1.94623816013336	-1.97976768016815	0.525368332862854	0.303307086229324	0.790469586849213	gels
NaN	NaN	-1.11540853977203	1.47812974452972	-0.687119424343109	0.0101368892937899	0.314261317253113	gemi
NaN	NaN	NaN	-1.86783158779144	NaN	NaN	NaN	gemi4
NaN	NaN	NaN	-2.33347415924072	NaN	-0.70710676908493	0.70710676908493	gemi5
NaN	NaN	NaN	-1.68868637084961	NaN	NaN	NaN	gga1
0.455957561731339	NaN	-1.41500651836395	-0.738500237464905	-0.251025140285492	0.598127543926239	1.35044682025909	gkp1b
0.412215769290924	-2.07590842247009	-0.307725578546524	0.24226850271225	0.115189306437969	0.967589259147644	0.646371185779572	gld2b
NaN	NaN	NaN	-2.48721599578857	NaN	NaN	NaN	glgb
NaN	NaN	NaN	-1.48845732212067	NaN	NaN	NaN	glna
NaN	NaN	NaN	-2.04345321655273	NaN	NaN	NaN	glod4
NaN	NaN	NaN	-2.14368867874146	NaN	NaN	NaN	glrx1
-0.124109342694283	NaN	-1.61588561534882	-2.03360652923584	0.440655171871185	0.240285232663155	1.0590546131134	glrx3
NaN	NaN	-1.46257507801056	-2.06541109085083	0.381854712963104	0.284349411725998	0.796370923519135	glyc
NaN	NaN	NaN	-2.40210199356079	NaN	0.70710676908493	-0.70710676908493	glyr1
-1.12902367115021	NaN	NaN	-2.44274950027466	NaN	0.354799836874008	0.774223864078522	gmds
NaN	NaN	NaN	-2.22257828712463	NaN	NaN	NaN	gmfb
0.118797533214092	-0.539007842540741	-1.51799523830414	1.55258417129517	-0.136252462863922	-0.381631910800934	0.903505742549896	gnl1
0.32958459854126	1.6526073217392	0.196853116154671	0.640910387039185	-0.881413578987122	-0.803615510463715	-1.13492631912231	gnl3l
NaN	NaN	NaN	-2.1974995136261	0.586008191108704	-1.15465700626373	0.568648815155029	gnpi1
NaN	NaN	NaN	-2.23496508598328	NaN	NaN	NaN	gnpi2
NaN	NaN	NaN	-1.74834561347961	NaN	NaN	NaN	gors2
NaN	NaN	NaN	-1.64546024799347	NaN	NaN	NaN	gpda
-0.906140148639679	-1.13549482822418	0.519686818122864	-1.09897828102112	0.597196161746979	0.951250791549683	1.07247960567474	gptc4
-0.303250521421432	NaN	-0.788907468318939	-1.32666265964508	0.966588377952576	0.2080197930336	1.2442125082016	gpx1
-0.550564825534821	NaN	-1.48159778118134	-1.37168407440186	0.779163897037506	0.392354875802994	0.860643804073334	gpx4
-0.0627976953983307	NaN	NaN	-2.20851039886475	-0.78512167930603	1.42898619174957	-0.581066906452179	gran
0.36835440993309	-0.799554407596588	-0.635169684886932	-1.54998767375946	0.818594396114349	0.640954315662384	1.15680861473083	grp78
-1.1529768705368	NaN	NaN	-2.01280164718628	NaN	0.521869361400604	0.6311075091362	grsf1
0.0664005801081657	-0.201422050595284	-0.528946757316589	-1.3200569152832	-0.623009383678436	1.57391500473022	1.03311955928802	grwd1
-1.48053205013275	0.908018350601196	-0.747820854187012	1.47457802295685	0.0134026482701302	-0.427100479602814	0.259454309940338	gscr2
NaN	NaN	NaN	-2.09733486175537	-0.626026749610901	-0.527265071868896	1.1532918214798	gsta3
-0.855480074882507	0.319578945636749	0.325086116790771	-1.80414175987244	0.134733453392982	0.841011524200439	1.03921175003052	gstmu
-0.858051419258118	0.285830706357956	-0.725714981555939	-1.43280613422394	0.942327618598938	0.654145658016205	1.13426852226257	gsto1
NaN	NaN	NaN	-1.92799746990204	NaN	NaN	NaN	gstt1
0.70710676908493	NaN	NaN	-1.86563777923584	NaN	-0.70710676908493	NaN	gtd2b
NaN	NaN	NaN	-2.70344018936157	NaN	NaN	NaN	gtse1
-1.39737021923065	NaN	-0.819986522197723	-0.324307322502136	0.713141024112701	0.702737629413605	1.12578547000885	guaa
-1.40071666240692	NaN	NaN	-1.68585824966431	0.0871248841285706	0.946313142776489	0.367278575897217	gwl
NaN	NaN	NaN	-2.11337065696716	NaN	NaN	NaN	h10b
NaN	NaN	NaN	-2.09429740905762	1.12122273445129	-0.799660801887512	-0.321561992168427	h1a
NaN	NaN	NaN	-1.87953269481659	-0.70710676908493	NaN	0.70710676908493	h1b
0.42083951830864	-1.74140655994415	-0.306041747331619	0.320746600627899	-0.647741556167603	0.612107276916504	1.34149646759033	h1x
0.984068155288696	NaN	NaN	-1.66888833045959	0.0112060513347387	0.238272145390511	0.435341894626617	h2a1
NaN	NaN	NaN	-2.29016399383545	NaN	NaN	NaN	h2aw
-0.0319454781711102	1.31073236465454	1.43451273441315	-0.160170391201973	-0.837566792964935	-0.747365057468414	-0.968197345733643	h2ax
0.195593640208244	-0.573760509490967	-0.760057389736176	-1.31138432025909	-0.0721020698547363	0.986615777015686	1.53509497642517	h2azl
0.0814300775527954	0.21751295030117	1.2247941493988	-2.06311535835266	0.276940912008286	-0.0667187124490738	0.329156041145325	h33
0.0715746507048607	0.172291725873947	-1.06905937194824	-1.64506542682648	1.05621469020844	0.688108503818512	0.725935220718384	h4
-1.61589574813843	-1.03725326061249	-0.173706561326981	1.04908931255341	0.730981588363647	0.299773246049881	0.747011423110962	habp4
-0.874322056770325	-1.77966022491455	0.493805170059204	0.638712763786316	0.237094804644585	0.124711744487286	1.15965783596039	hap28
NaN	NaN	NaN	-2.46687769889832	NaN	NaN	NaN	hasp
-1.26478576660156	NaN	NaN	-2.19258046150208	-0.0525770597159863	0.143982350826263	1.17338049411774	hat1
-1.45521116256714	NaN	NaN	-2.16741681098938	0.430197060108185	0.219280153512955	0.805733919143677	hba3
-0.216196417808533	-1.91002559661865	0.0180988311767578	-0.377450346946716	1.07526218891144	0.629039227962494	0.781271994113922	hcfc1
-1.17571020126343	-1.23388135433197	-0.296977490186691	-0.199612483382225	1.1565648317337	1.09727168083191	0.652345061302185	hda1b
-0.469883859157562	NaN	-1.29209232330322	-0.595917940139771	0.920537889003754	1.37981426715851	0.0575419180095196	hdac2
-1.13021337985992	NaN	-0.966899931430817	-2.02474236488342	1.14860856533051	0.377841979265213	0.57066285610199	hdgf
NaN	NaN	NaN	-2.47157835960388	NaN	-0.70710676908493	0.70710676908493	hdgr2
NaN	NaN	NaN	-2.20606470108032	1.06144392490387	-0.137018278241158	-0.924425661563873	hdx
0.607422113418579	0.367237508296967	1.63275301456451	-0.319067031145096	-1.28525805473328	0.0339506529271603	-1.03703820705414	heat1
-0.46892711520195	-0.700659871101379	-0.187532216310501	-1.52957010269165	1.22483515739441	0.701835751533508	0.960018396377563	hells
-1.57427632808685	NaN	0.253036081790924	-0.682528138160706	1.18969714641571	0.757068872451782	0.0570024140179157	helq
NaN	NaN	NaN	-1.88406598567963	NaN	NaN	NaN	hgs
-0.644806087017059	-0.54200553894043	-0.540960550308228	-1.33377254009247	0.941483795642853	0.853697419166565	1.26636350154877	hibn
-1.6331878900528	NaN	-0.733262360095978	0.0951871648430824	0.588208913803101	0.950241148471832	0.732813060283661	hic2
NaN	NaN	NaN	-2.01976156234741	NaN	NaN	NaN	hint1
-0.687780499458313	-1.76759374141693	-0.060235533863306	-0.145885169506073	0.954215168952942	0.923393368721008	0.78388637304306	hira
0.525645911693573	-1.14929509162903	-0.131571620702744	-1.58468115329742	0.754560768604279	0.637306153774261	0.948035061359406	hirp3
NaN	NaN	-1.14697861671448	-2.32754611968994	0.688944697380066	0.458033978939056	NaN	hltf
0.70710676908493	NaN	NaN	-2.29885196685791	NaN	-0.70710676908493	NaN	hm20a
NaN	NaN	NaN	-2.15962314605713	NaN	NaN	NaN	hm20b
NaN	NaN	NaN	-2.18300867080688	NaN	NaN	NaN	hmgb1
-0.521891832351685	-0.658004224300385	-0.19306692481041	-1.54886972904205	0.942716956138611	0.914649724960327	1.06446599960327	hmgb2
0.251193255186081	NaN	0.813348770141602	-1.98784875869751	0.339577078819275	0.153770416975021	0.429959267377853	hmgb3
NaN	NaN	NaN	-2.08200144767761	NaN	NaN	NaN	hmgx4
NaN	NaN	NaN	-2.25082445144653	NaN	NaN	NaN	hn1
-0.271311372518539	-0.557514429092407	-0.165467262268066	-1.59017527103424	0.164175450801849	1.43781769275665	0.982475161552429	hndla
-0.389297634363174	NaN	-0.521428406238556	-1.5035707950592	0.349966824054718	0.855206072330475	1.20912384986877	hnrl2
-0.504006028175354	-0.796464800834656	-0.351198077201843	-0.999182164669037	-0.162505209445953	1.46155059337616	1.35180568695068	hnrpc
0.171013414859772	1.18572556972504	0.759104788303375	-1.94539296627045	-0.395182311534882	0.00607728259637952	0.218654185533524	hnrpk
-0.268140196800232	-1.75123202800751	0.628316879272461	-0.639224171638489	0.0813020691275597	0.698779344558716	1.25019800662994	hnrpm
-0.361349910497665	1.44077277183533	0.892649829387665	-0.556235611438751	-1.4960550069809	0.512327373027802	-0.432109475135803	hnrpq
-0.888311505317688	0.617660582065582	-0.131269663572311	0.248361766338348	-1.6538097858429	1.34077990055084	0.466588795185089	hnrpr
-0.736845850944519	0.00896019022911787	-1.06067168712616	-1.16751646995544	0.80001038312912	1.03040170669556	1.12566184997559	hnrpu
NaN	NaN	NaN	-2.40422916412354	NaN	NaN	NaN	homez
0.218348503112793	-0.118803754448891	0.961157023906708	-2.03048896789551	0.487346917390823	0.759688973426819	-0.277248620986938	hop2
NaN	NaN	NaN	-1.71971535682678	NaN	NaN	NaN	hpbp1
-0.939184606075287	0.126310810446739	-1.22601783275604	-1.97218072414398	-0.166048154234886	0.837510764598846	1.36742901802063	hpgds
NaN	NaN	NaN	-2.65842509269714	NaN	NaN	NaN	hs7ea
0.353252619504929	NaN	NaN	-0.199361696839333	1.3119341135025	-1.45401406288147	-0.0118108773604035	hs90a
0.314453959465027	-0.935449481010437	-1.48687934875488	-0.600335836410522	0.946574628353119	0.821003556251526	0.940632462501526	hs90b
NaN	NaN	NaN	-1.96056234836578	NaN	NaN	NaN	hsf2
0.746837019920349	NaN	-1.74027967453003	-2.20718908309937	0.559684634208679	0.273188263177872	0.160569742321968	hsp72
1.28920865058899	NaN	NaN	-2.48954081535339	-0.764963686466217	-0.816809475421906	0.292564570903778	hsp74
-1.33281278610229	-0.790075898170471	-0.63058990240097	-0.208609238266945	0.59983366727829	1.24557149410248	1.11668264865875	hsp7c
-1.70012938976288	NaN	-0.25410869717598	-0.412306994199753	0.773783922195435	0.858855247497559	0.733905911445618	hus1
NaN	NaN	NaN	-2.33739495277405	NaN	NaN	NaN	huti
NaN	NaN	NaN	-2.24054050445557	NaN	-0.70710676908493	0.70710676908493	hutu
NaN	NaN	NaN	-2.05438780784607	NaN	NaN	NaN	huwe1
NaN	NaN	NaN	-2.03815460205078	NaN	NaN	NaN	hypk
-0.196259155869484	-1.7698450088501	0.352929085493088	-0.396686971187592	-0.224308341741562	1.09322667121887	1.14094376564026	i4a3a
NaN	NaN	NaN	-1.59584009647369	-1.12107145786285	0.320954889059067	0.80011659860611	i4e3a
NaN	NaN	NaN	-2.03077268600464	NaN	NaN	NaN	ical
NaN	NaN	NaN	-2.42704153060913	NaN	NaN	NaN	icln
NaN	NaN	NaN	-1.70874524116516	-0.70710676908493	NaN	0.70710676908493	idhc
-1.14476335048676	-1.16169381141663	-0.324411362409592	0.00599279114976525	0.0994421541690826	1.39671230316162	1.12872123718262	if23b
-1.5038994550705	NaN	0.783400297164917	-0.568337798118591	0.459039092063904	-0.374582946300507	1.20438086986542	if2a
1.29807555675507	NaN	0.556609809398651	-1.56233251094818	-0.682281970977783	0.0882600545883179	0.301669061183929	if2b
-0.457472831010818	-1.31438767910004	0.0221461392939091	-1.05711042881012	0.979149580001831	0.51622062921524	1.31145465373993	if2g
0.994229912757874	-1.48806607723236	1.57326138019562	-0.122722096741199	-0.297767519950867	-0.305070966482162	-0.353864729404449	if2p
0.736353516578674	0.840646982192993	-0.653868734836578	-1.84049153327942	-0.354684352874756	0.610587656497955	0.66145646572113	if4a1
-1.4016695022583	NaN	NaN	-2.35395240783691	0.815728843212128	-0.0218675173819065	0.607808232307434	if4b
NaN	NaN	NaN	-1.92798447608948	NaN	NaN	NaN	if4e
NaN	NaN	NaN	-2.16203618049622	NaN	0.70710676908493	-0.70710676908493	if4g1
0.00619226228445768	-1.61672711372375	-0.53635972738266	1.17009913921356	1.19029295444489	0.273877888917923	-0.487375468015671	if4g2
NaN	NaN	NaN	-2.14950489997864	NaN	NaN	NaN	if4h
-1.25823044776917	NaN	NaN	-2.50974273681641	0.0384861119091511	1.18930578231812	0.0304385367780924	if5
0.430669158697128	-1.680535197258	-0.612448453903198	-0.581883251667023	0.393592715263367	1.12338149547577	0.92722350358963	if5a1
0.279514402151108	-0.765561878681183	1.9410662651062	-0.454322397708893	-1.12653982639313	0.268627017736435	-0.142783671617508	if6
NaN	NaN	NaN	-2.07732462882996	NaN	NaN	NaN	ikzf4
-0.0899254381656647	1.12251853942871	1.57057046890259	-0.397231549024582	-0.871661007404327	-0.188884273171425	-1.14538669586182	ilf2
0.872326135635376	0.860424816608429	1.33852696418762	-0.474131852388382	-0.940256655216217	-0.492634564638138	-1.16425490379333	ima1
0.71024352312088	0.639017462730408	1.60326528549194	-0.428898006677628	-0.901863992214203	-0.491210907697678	-1.13055336475372	ima2
1.13824462890625	NaN	NaN	-2.42117047309875	0.176669523119926	-1.29333734512329	-0.0215769205242395	ima4
0.403853595256805	-1.97444725036621	-0.593624472618103	0.90649139881134	0.171951144933701	0.812445044517517	0.273330569267273	ima7
-0.58478707075119	1.14993023872375	1.68971347808838	-0.805269777774811	-0.191033065319061	-0.586726188659668	-0.671827614307404	imb1
NaN	NaN	NaN	-2.18720269203186	NaN	NaN	NaN	imdh1
NaN	NaN	NaN	-1.95348882675171	NaN	NaN	NaN	imdh2
-1.65807664394379	NaN	1.2457013130188	0.064161941409111	-0.181273519992828	-0.246067330241203	0.775554180145264	incea
-0.770988643169403	-1.73973846435547	0.695704281330109	-0.393282383680344	0.488601058721542	0.753106832504272	0.966597259044647	inceb
0.247332498431206	NaN	0.157699376344681	-1.9263471364975	0.00467495061457157	0.595495581626892	0.921144723892212	inf2
NaN	NaN	NaN	-2.34509229660034	NaN	-0.70710676908493	0.70710676908493	ing3
-0.0240548681467772	-1.26341688632965	0.575930714607239	-0.554478466510773	0.0742703899741173	-0.638711929321289	1.83046102523804	int1
0.810844540596008	-0.44669708609581	1.86413931846619	-0.443914711475372	-0.666542947292328	-0.110658533871174	-1.00717055797577	int10
-1.36348414421082	-1.35824823379517	-0.221130356192589	0.651759028434753	0.689656317234039	0.980225622653961	0.621221721172333	int11
-1.41972243785858	-1.4184365272522	0.368129879236221	1.07081377506256	0.614656567573547	0.343825906515121	0.440732896327972	int12
-1.4695543050766	0.19910129904747	1.04816627502441	1.17437565326691	-1.0824670791626	0.332325637340546	-0.201947391033173	int2
0.450686454772949	1.39643096923828	0.978866517543793	0.0226025711745024	-0.992605566978455	-0.627513349056244	-1.2284677028656	int3
-0.142361462116241	-0.146820962429047	2.01356983184814	0.498839825391769	-0.73731404542923	-0.803252696990967	-0.682660460472107	int4
0.821751475334167	-1.77315938472748	0.4921695291996	0.928275465965271	-0.969580233097076	0.174950361251831	0.325592845678329	int5
0.315281182527542	1.58632493019104	0.925299167633057	-0.133517310023308	-0.665421545505524	-1.08833360671997	-0.939632833003998	int6a
0.559880375862122	1.49053514003754	-1.0939736366272	0.80604887008667	-1.21045327186584	-0.256318271160126	-0.295719116926193	int7
0.363858819007874	0.240284711122513	1.82746887207031	0.0701509788632393	-0.645451486110687	-0.524577021598816	-1.33173489570618	int8
-0.0865780413150787	2.00144457817078	-0.647928178310394	0.455621480941772	-0.149218991398811	-0.563785970211029	-1.00955486297607	int9
NaN	NaN	NaN	-2.21748852729797	NaN	NaN	NaN	ipo4
-0.899256706237793	0.681028425693512	1.91523039340973	-0.810761153697968	-0.598067581653595	-0.106073081493378	-0.182100221514702	ipo5
0.172428384423256	NaN	1.77362942695618	-1.03220534324646	0.241215944290161	-0.447567820549011	-0.707500636577606	ipo7
-1.46269702911377	NaN	NaN	-2.31261467933655	0.201234236359596	0.520328044891357	0.741134762763977	ipo9
-1.55701684951782	NaN	-0.169474944472313	-0.510016262531281	1.00672590732574	0.106373071670532	1.12340903282166	ipp2
NaN	NaN	NaN	-2.12187337875366	NaN	NaN	NaN	ipyr2
1.7354154586792	NaN	-0.819737434387207	-1.87687563896179	-0.437443226575851	-0.312100768089294	-0.166133999824524	itl1b
NaN	NaN	NaN	-1.68233323097229	NaN	NaN	NaN	jerky
-2.1772255897522	0.148439630866051	-0.125354617834091	0.742671012878418	0.454915553331375	0.532747149467468	0.423806965351105	k0947
-0.815432608127594	-0.78018593788147	0.0751167163252831	-0.967719435691833	-0.171730920672417	1.00051307678223	1.65943920612335	k118b
-1.20335602760315	-0.535765469074249	-0.157498702406883	-0.575431168079376	-0.149496033787727	0.836243391036987	1.78530406951904	k1c19
-0.392479509115219	-0.814130902290344	-0.137294709682465	-1.1429089307785	-0.13629487156868	0.86482560634613	1.75828337669373	k2c8
NaN	NaN	NaN	-1.59373772144318	NaN	NaN	NaN	k6pf
NaN	NaN	NaN	-2.11988997459412	NaN	NaN	NaN	kap2
-0.0381057821214199	-1.89601719379425	-0.75327730178833	0.681412696838379	0.526177167892456	0.748126745223999	0.731683611869812	kat2a
0.70710676908493	NaN	NaN	-1.88056719303131	NaN	-0.70710676908493	NaN	kat5
-0.900887906551361	NaN	-1.10943412780762	0.915479183197021	1.30077958106995	-0.553646862506866	0.347710072994232	kat6a
0.70710676908493	NaN	NaN	-2.01691293716431	NaN	-0.70710676908493	NaN	kat7
NaN	NaN	NaN	-1.94233429431915	NaN	NaN	NaN	kat8
1.18902909755707	NaN	0.140738323330879	-0.514139354228973	-1.70483994483948	0.455454438924789	0.433757334947586	kc1a
1.48281025886536	NaN	-1.62710738182068	0.0320075042545795	0.053569782525301	0.301551908254623	-0.242832064628601	kc1e
NaN	NaN	NaN	-1.85547125339508	NaN	NaN	NaN	kcab2
NaN	NaN	NaN	-2.38017201423645	-1.04350543022156	0.0935911908745766	0.949914276599884	kcc2b
-0.52866530418396	-0.938088893890381	-1.09141707420349	-0.249821707606316	0.275832563638687	0.87563282251358	1.65652763843536	kcrb
NaN	NaN	NaN	-2.60783696174622	NaN	NaN	NaN	kcy
-1.21203780174255	NaN	-0.111871905624866	-1.17420434951782	0.967133522033691	0.638221204280853	0.892759442329407	kd3ab
-1.79827678203583	NaN	0.149962991476059	-0.470558136701584	0.814185261726379	0.587979555130005	0.716707110404968	kdm1a
1.01782619953156	NaN	NaN	-1.52704179286957	0.225077211856842	-0.378097146749496	0.662235498428345	kdm2a
-0.911161422729492	-1.73669588565826	0.15817654132843	0.0103337317705154	0.985707998275757	0.602864027023315	0.8907750248909	kf22b
0.639887452125549	0.419295907020569	-0.0959337279200554	-2.19134855270386	0.151762336492538	0.51325124502182	0.56308525800705	khdr1
-1.38545322418213	-1.03924572467804	-0.600562751293182	0.658255636692047	1.10994338989258	0.324858993291855	0.932203769683838	ki67
-0.27037650346756	-1.43294322490692	0.506658375263214	-1.1408748626709	0.21100090444088	0.993717908859253	1.13281738758087	kif14
-1.49322068691254	NaN	-0.629655301570892	-0.184919983148575	1.03516411781311	1.11499655246735	0.157635182142258	kif2a
0.1879812926054	-0.679152250289917	1.71066308021545	-1.52158761024475	-0.228116378188133	0.451142370700836	0.0790694802999496	kif2c
-0.513740539550781	-1.82143688201904	0.996273577213287	-0.387802988290787	0.284252762794495	0.443423748016357	0.999030411243439	kin17
NaN	NaN	NaN	-2.28684711456299	NaN	NaN	NaN	kinh
NaN	NaN	NaN	-2.19436812400818	NaN	NaN	NaN	kprb
NaN	NaN	NaN	-2.25050711631775	NaN	NaN	NaN	kpyk
0.868026435375214	-1.58741664886475	-0.670220255851746	-0.578105449676514	0.693868041038513	0.0666430965065956	1.2072046995163	kpym
NaN	NaN	NaN	-2.16327166557312	NaN	NaN	NaN	ks6a3
NaN	NaN	NaN	-2.09269666671753	NaN	NaN	NaN	kthy
-1.70142066478729	NaN	0.430811643600464	-0.0437347181141376	-0.504707932472229	0.844518542289734	0.974533140659332	l14aa
0.713482141494751	0.579638719558716	1.07424902915955	-1.15897524356842	-1.59008193016052	0.358957529067993	0.0227296743541956	l14ba
-0.78405773639679	0.267949253320694	-1.11435258388519	-1.15036928653717	0.597414433956146	1.02938330173492	1.15403270721436	lab
NaN	NaN	NaN	-2.40018224716187	NaN	NaN	NaN	laml1
NaN	NaN	NaN	-2.63210844993591	-0.281376898288727	-0.829167366027832	1.11054420471191	laml3
NaN	NaN	NaN	-2.57782006263733	NaN	NaN	NaN	lap2b
-0.915058314800262	-1.6020679473877	0.20055165886879	-0.328005313873291	0.635078132152557	0.891029059886932	1.11847269535065	larp7
NaN	NaN	NaN	-2.44173789024353	NaN	NaN	NaN	lbh
NaN	NaN	NaN	-2.33066940307617	NaN	NaN	NaN	lc7l2
-0.494659185409546	-1.39592218399048	-0.424299538135529	-0.654834628105164	0.613301634788513	1.02755343914032	1.32886040210724	ldhb
NaN	NaN	NaN	-2.43042469024658	0.59934538602829	-1.15441763401031	0.55507218837738	lgul
-0.925921976566315	NaN	-0.073469452559948	-1.31754374504089	0.322062879800797	0.605092346668243	1.38977992534637	lima1
NaN	NaN	NaN	-2.33158373832703	NaN	NaN	NaN	lin54
NaN	NaN	NaN	-2.39040184020996	NaN	-0.70710676908493	0.70710676908493	lis1
NaN	NaN	NaN	-2.22302389144897	-1.08535706996918	0.201357454061508	0.883999586105347	lkha4
NaN	NaN	NaN	-2.5198016166687	NaN	NaN	NaN	lmbl3
NaN	NaN	NaN	-2.27426815032959	NaN	NaN	NaN	loxe3
NaN	NaN	NaN	-1.94338440895081	NaN	NaN	NaN	lpp
NaN	NaN	NaN	-1.74995172023773	NaN	NaN	NaN	lrba
-0.998879075050354	NaN	-1.18343245983124	-2.06057596206665	0.683532238006592	0.674083352088928	0.824695944786072	lrc40
1.03236949443817	NaN	NaN	-2.14484167098999	0.608088791370392	-0.489404857158661	-1.1510534286499	lrc47
