NCC	NC_NMS	NC_MLN	NCG	NC_NMSG	NC_MLNG	Name
#!{Type}E	E	E	E	E	E	T
1.90235912799835	-0.849554598331451	-0.138933211565018	-0.754823625087738	0.0901486873626709	-0.249196350574493	ash2l
-0.911185801029205	NaN	NaN	-0.158658981323242	-1.23385512828827	1.0698447227478	asna
-1.50469529628754	0.916191160678864	-0.776751041412354	-0.207461386919022	0.868164658546448	0.704551935195923	aspc1
-0.70710676908493	NaN	NaN	0.70710676908493	-0.992300808429718	-1.20861542224884	at1a1
0.447222739458084	0.974750638008118	1.21584749221802	-0.969929695129395	-0.97514396905899	-0.692747175693512	atad2
1.22465527057648	0.495516389608383	0.863702118396759	-0.532313466072083	-0.779920279979706	-1.27163994312286	atad5
-1.24648249149323	-0.0682314112782478	-1.10283660888672	0.380929589271545	0.961930274963379	1.07469069957733	atg3
-0.515773594379425	-0.188019305467606	-1.18757510185242	-0.232607558369637	0.362505972385406	1.76146960258484	atg7
1.09020841121674	0.911687731742859	0.680373430252075	-0.80108642578125	-0.710158586502075	-1.17102456092834	atm
1.03361511230469	0.763841092586517	0.849796295166016	-0.518436193466187	-0.850717484951019	-1.27809882164001	atr
0.987391650676727	0.882543861865997	0.672233700752258	-0.536253988742828	-0.505534529685974	-1.50038075447083	atrip
1.14299011230469	0.630626261234283	0.776427924633026	-0.584307134151459	-0.524846911430359	-1.44089031219482	atrx
0.945395827293396	-0.0557329729199409	1.33325028419495	-0.419091314077377	-0.390520364046097	-1.41330134868622	atx7
1.51603603363037	0.0905674248933792	0.747411847114563	-0.689062535762787	-0.462363451719284	-1.20258927345276	aukbb
1.42367875576019	-1.45647871494293	0.19108185172081	0.422432363033295	0.193498477339745	-0.774212837219238	aurab
1.61754035949707	-1.28007614612579	0.386355668306351	0.0269491020590067	0.0203072819858789	-0.771076261997223	b4
-0.705158412456512	-0.991847932338715	-0.986927270889282	1.00486862659454	0.588959813117981	1.0901050567627	bag6b
1.53601884841919	-0.440872490406036	0.931144416332245	-0.41167339682579	-1.03782773017883	-0.576789617538452	bap18
1.19917559623718	-0.25990629196167	1.23927986621857	-0.240694686770439	-1.07625353336334	-0.861601054668427	bard1
1.17727530002594	0.694410860538483	0.826191008090973	-0.98433929681778	-0.778683364391327	-0.934854507446289	baz1a
1.22594833374023	0.52072149515152	0.913382470607758	-0.923334419727325	-0.743876814842224	-0.992841005325317	baz1b
1.53731906414032	-0.0793457701802254	0.542709469795227	-0.529389142990112	-0.038073968142271	-1.4332195520401	baz2a
0.116474732756615	0.936662256717682	NaN	-1.05313694477081	-1.46836340427399	-1.46143269538879	baz2b
-0.139497101306915	0.00771599961444736	-1.36351799964905	-0.647456288337708	0.620600581169128	1.52215480804443	bccip
-0.83781760931015	-0.798287928104401	-1.02276873588562	0.835215210914612	0.555254638195038	1.26840448379517	bcd1
1.10239374637604	0.676672995090485	0.875885903835297	-0.75695139169693	-1.25353801250458	-0.644463241100311	bcl7a
-0.672220706939697	-0.739268600940704	-1.15575337409973	0.406718105077744	0.791746497154236	1.36877799034119	bdh2
-1.1501430273056	-0.178841188549995	-0.0422104224562645	-0.237256348133087	-0.988267481327057	1.60845100879669	bhmt1
1.43149423599243	0.229959651827812	0.846117496490479	-0.688136279582977	-0.7464320063591	-1.07300305366516	bi51b
0.754751861095428	0.682265818119049	0.981897354125977	-0.134819015860558	-0.709603071212769	-1.57449293136597	blm
1.09065496921539	-0.435909181833267	1.09769117832184	-1.3263190984726	0.318739145994186	-0.7448570728302	bore1
1.53457534313202	-0.606358170509338	0.702749133110046	-0.239683032035828	-0.0799025595188141	-1.31138074398041	bore2
-1.30615520477295	-0.587661683559418	-0.441882222890854	0.307150691747665	0.465864419937134	1.56268393993378	bpnt1
1.37222671508789	-1.09981787204742	0.625135779380798	-0.917887508869171	0.590634882450104	-0.570291876792908	bptf
1.05963170528412	-0.502493917942047	1.41960835456848	-0.212132573127747	-0.943389117717743	-0.821224391460419	brca1
0.803487718105316	-1.26755774021149	1.32875549793243	0.403555065393448	-0.720837831497192	-0.547402679920197	brca2
-1.58719956874847	-0.346499502658844	-0.282416522502899	1.37631785869598	0.289332270622253	0.55046546459198	brcc3
1.18314278125763	0.587507367134094	0.863506257534027	-0.591789782047272	-0.829455256462097	-1.21291136741638	brd2
0.911872982978821	0.93713653087616	0.87507426738739	-0.815856754779816	-0.815873861312866	-1.09235310554504	brd3
1.03653907775879	0.657117366790771	1.01139068603516	-0.996634244918823	-0.758667528629303	-0.949745297431946	brd7
1.04809892177582	0.295512139797211	0.540845334529877	-1.79815757274628	0.33404615521431	-0.42034500837326	brd8
0.917926073074341	-0.142381086945534	1.46731817722321	-0.761903762817383	-0.348689645528793	-1.13226974010468	brd9
-1.64727425575256	-0.152529954910278	-0.519844949245453	1.12505388259888	0.680087506771088	0.514507710933685	bre
-0.880620777606964	1.01470065116882	1.2327880859375	-1.29073643684387	0.0177217852324247	-0.0938532873988152	brwd3
-1.21643400192261	0.414680331945419	NaN	-0.315685838460922	-0.929441154003143	1.11743950843811	bt3l4
1.32945382595062	-0.762830317020416	-0.0695455819368362	0.280925959348679	-1.45301353931427	0.675009667873383	bub3
-0.684356212615967	NaN	NaN	-0.463267415761948	1.14762353897095	-1.43946206569672	bud31
-0.808940052986145	-0.674164414405823	-1.10855793952942	0.336115926504135	1.07533991336823	1.18020665645599	byst
-1.14966320991516	-0.562575995922089	-0.750455558300018	0.578329145908356	0.355361878871918	1.52900373935699	bzw1
0.649416208267212	-0.51309072971344	0.160290434956551	-1.57409858703613	1.34426808357239	-0.0667852982878685	c124a
-0.0464781932532787	0.881854891777039	0.206158190965652	-1.94172859191895	0.41703262925148	0.48316103219986	c19l2
-1.04680991172791	-0.76327919960022	-0.812826931476593	0.717471778392792	0.546039342880249	1.35940480232239	c1tc
1.73131215572357	-0.39056208729744	0.556686878204346	-0.23516671359539	-0.603929579257965	-1.05834066867828	c8ap2
-0.959559559822083	-0.677518546581268	-0.968137323856354	0.566022276878357	0.643173575401306	1.39601957798004	ca1ab
-0.673469424247742	0.775303244590759	0.210208296775818	0.720030725002289	0.677723348140717	-1.70979619026184	cabin
-0.560643255710602	-0.8271484375	-0.998391926288605	0.378074139356613	0.353852450847626	1.65425705909729	caf1b
-0.881448566913605	-0.37748059630394	-1.10644245147705	0.019281093031168	0.945120215415955	1.40097033977509	calm
-0.535383939743042	-0.889068722724915	-1.21799576282501	0.617120265960693	0.951050996780396	1.07427728176117	can1
-1.79208242893219	0.151476368308067	0.0279551558196545	-0.212865427136421	0.749743640422821	1.07577264308929	can2
0.47345644235611	0.821480810642242	-0.17281448841095	0.759631514549255	-0.0125442575663328	-1.86921000480652	canb1
-1.20581996440887	-0.662437260150909	0.958971500396729	-0.604292154312134	0.175015360116959	1.33856248855591	cand1
-0.550329744815826	-1.03161060810089	-0.825180888175964	0.670287311077118	0.163288548588753	1.57354533672333	canx
-0.776654601097107	-0.567268013954163	-1.1120274066925	0.31398794054985	0.598847448825836	1.54311466217041	cap1
-1.45705437660217	-0.508675694465637	-0.335968881845474	1.09786248207092	0.0655165389180183	1.13831984996796	capzb
-0.926187336444855	-0.976439297199249	-0.755201578140259	0.920488238334656	0.506772041320801	1.23056793212891	carm1
-0.468102872371674	-1.17016446590424	-1.00372123718262	0.902509868144989	1.06559860706329	0.67387992143631	casc5
-0.854491531848907	-0.429766863584518	-0.558410406112671	0.235036432743073	-0.297510147094727	1.90514254570007	casp7
-1.22347772121429	0.127030268311501	-0.838625013828278	-0.138086184859276	0.481776356697083	1.59138226509094	cata
-1.21494686603546	-0.643192768096924	-0.622525095939636	0.823909521102905	0.248970970511436	1.40778422355652	caza1
-1.27623188495636	-0.722581088542938	-0.233556419610977	0.808221697807312	-0.0386722981929779	1.4628199338913	caza2
-0.491751790046692	-1.14500200748444	NaN	0.586354374885559	1.05039942264557	-1.27110981941223	cb39l
-0.443408936262131	0.193321973085403	-1.02487599849701	-0.801652610301971	0.36124387383461	1.71537172794342	cbr1
-1.14615726470947	0.219063505530357	-0.763711154460907	-0.250931143760681	0.22691111266613	1.71482503414154	cbs
1.28919088840485	-0.121075756847858	0.646590113639832	-0.361885756254196	0.20066773891449	-1.65348720550537	cbx2
1.25772035121918	0.387342542409897	0.927897274494171	-0.559499204158783	-0.823618531227112	-1.18984246253967	cbx3
1.18411290645599	0.723623394966125	0.723608613014221	-0.639358043670654	-0.715055763721466	-1.27693104743958	cbx5
0.774336755275726	0.109235316514969	0.557743966579437	-1.44131600856781	-1.05944669246674	-1.43734502792358	cca5b
-1.44103217124939	-0.568521082401276	-0.373687088489532	0.228005424141884	0.870177567005157	1.28505742549896	ccd94
1.12177109718323	0.692659139633179	0.8678297996521	-0.639505565166473	-1.1030296087265	-0.939724743366241	ccnc
0.565048813819885	1.11704957485199	0.88430917263031	-0.333051145076752	-0.96493136882782	-1.26842498779297	ccnh
-0.855327486991882	-0.670080363750458	-1.14595627784729	0.787687420845032	0.705595850944519	1.17808079719543	ccnk
1.13044452667236	0.73072624206543	0.770770132541656	-0.580199778079987	-0.749650537967682	-1.30209064483643	ccnt2
1.44645941257477	0.343240648508072	0.721714437007904	-1.1206089258194	-0.543522834777832	-0.847282648086548	cd027
-0.732219576835632	0.973545730113983	0.741585195064545	-0.982911288738251	-1.10465514659882	-1.20083546638489	cdc16
-0.0520104840397835	0.729370594024658	0.718652725219727	-1.39601278305054	-1.46408402919769	-1.48546123504639	cdc23
0.838369071483612	0.646852731704712	1.17045044898987	-0.962147831916809	-1.11973094940186	-0.573793411254883	cdc27
-0.877892017364502	-0.791266024112701	-1.01449704170227	0.650154411792755	0.812133193016052	1.22136747837067	cdc37
-1.24023902416229	-0.384004682302475	-0.973455190658569	0.62214857339859	0.86889660358429	1.10665369033813	cdc42
-0.328423261642456	1.41107320785522	1.12425017356873	-0.823739945888519	-0.722875773906708	-0.660284340381622	cdc45
-0.580321490764618	-0.814664304256439	-1.15053796768188	1.432572722435	0.510558843612671	0.602392256259918	cdc5l
-0.47919562458992	-1.44167685508728	1.49036490917206	0.447785317897797	0.358846634626389	-0.376124352216721	cdc6
0.573681831359863	0.846833527088165	1.11485731601715	-1.22432398796082	-0.2357257604599	-1.07532298564911	cdc7
-0.436885744333267	-0.496765583753586	-1.08845090866089	1.64989507198334	0.727493584156036	-0.355286449193954	cdc73
1.33796226978302	0.360070109367371	0.897670090198517	-0.964140892028809	-0.898938834667206	-0.732622802257538	cdca2
-0.227281585335732	-1.00037264823914	-1.26092386245728	0.395509213209152	0.973143875598907	1.11992502212524	cdk12
-0.400371015071869	-1.46222937107086	-0.397718101739883	0.314489483833313	0.44785287976265	1.4979761838913	cdk1a
0.477659821510315	0.746221959590912	0.960189580917358	-0.496510863304138	0.0569351948797703	-1.74449563026428	cdk7
1.13959336280823	0.64203804731369	0.906369745731354	-0.710878789424896	-0.926299452781677	-1.05082285404205	cdk8
1.01511669158936	0.813676714897156	0.828697741031647	-0.582870364189148	-0.783376336097717	-1.29124438762665	cdk9a
0.996980965137482	1.14783179759979	0.5032998919487	-0.765123128890991	-0.745329022407532	-1.13766050338745	cdka1
-0.956528544425964	-0.645422518253326	1.8920738697052	0.0811759382486343	-0.266328722238541	-0.104970067739487	cdt1
-1.09194529056549	-0.512706637382507	-0.86737447977066	0.272002577781677	0.713740646839142	1.48628318309784	cdv3a
1.04851865768433	0.594278454780579	1.05073833465576	-0.906572282314301	-0.781905114650726	-1.00505805015564	cdyl1
-1.25264835357666	NaN	NaN	-0.342744618654251	0.654939711093903	0.940453231334686	ce350
0.94064861536026	0.813386797904968	0.781086266040802	-0.471385657787323	-0.535995721817017	-1.52774035930634	cenpc
-0.154682546854019	-1.46568465232849	-0.82489013671875	0.836490869522095	1.08152592182159	0.527240633964539	cenpe
0.784843862056732	0.51092404127121	0.727028548717499	-1.82911479473114	0.242267400026321	-0.435949057340622	cenpk
0.760614275932312	0.0146840587258339	0.855196475982666	-1.78045606613159	0.579272925853729	-0.429311722517014	cenpo
1.43471336364746	-0.412978887557983	0.601884603500366	-0.172482073307037	0.0887199565768242	-1.53985702991486	cenpp
1.45853507518768	-0.0648298338055611	0.759379744529724	-1.39005994796753	-0.196519821882248	-0.566505193710327	cenpt
1.39855122566223	-0.0373786315321922	1.03543317317963	-0.72014194726944	-0.990982592105865	-0.685481250286102	cenpu
-1.15293061733246	NaN	0.631811201572418	0.521119475364685	-1.3294894695282	-1.62764358520508	cep55
-0.505571901798248	-0.830160200595856	-0.829104840755463	1.69920802116394	0.66415137052536	-0.198522493243217	cetn2
0.251242339611053	0.115293376147747	-0.918334603309631	1.8029750585556	-0.472607523202896	-0.778568685054779	cetn3
0.598652601242065	0.199354872107506	1.58338010311127	-0.435231268405914	-0.896948277950287	-1.0492080450058	cg026
1.28029680252075	0.390687733888626	0.80634206533432	-1.09540939331055	-0.241933792829514	-1.13998341560364	chap1
0.371860504150391	1.1772176027298	1.0210098028183	-0.691237092018127	-0.630744159221649	-1.24810671806335	chd1
1.04057931900024	0.810821235179901	0.834409296512604	-0.943256795406342	-0.592398703098297	-1.15015435218811	chd4
0.606247901916504	1.2830708026886	0.705402433872223	-1.09796369075775	-0.462953895330429	-1.03380358219147	chd7
-1.21210074424744	-0.618351936340332	-0.538529992103577	-0.0183619521558285	1.12888813018799	1.25845646858215	chd8
0.0263642892241478	1.40240633487701	0.607301712036133	-1.60293936729431	-0.200296103954315	-0.232836812734604	chk1
0.170470908284187	-0.810121595859528	-1.27429890632629	0.37216916680336	-0.0548675172030926	1.59664797782898	chk2
-0.668785631656647	-1.24071037769318	-0.663195013999939	0.896731078624725	0.410786688327789	1.26517331600189	chm4b
-0.915107667446136	-0.544014036655426	-0.928651511669159	0.00843069888651371	0.89511513710022	1.48422741889954	chsp1
0.872134149074554	0.298641741275787	1.0952353477478	-1.43670952320099	0.106237754225731	-0.935539424419403	ci030
-1.22029221057892	-0.42955556511879	-0.900787591934204	1.01051652431488	0.377743393182755	1.16237556934357	ci078
-1.23658967018127	-0.906288683414459	-0.491504698991776	0.665329575538635	0.869069576263428	1.09998393058777	cing
0.139976799488068	0.680714666843414	1.21673715114594	0.346477150917053	-0.998258531093597	-1.38564729690552	cir1a
-0.516765475273132	-0.48332467675209	-1.36746454238892	1.44472503662109	0.220215886831284	0.702613711357117	cirbb
-1.45029258728027	-0.101387456059456	NaN	-0.273124068975449	0.641459167003632	1.18334496021271	ck054
1.01590466499329	0.075936920940876	0.113773971796036	-1.6569596529007	0.451344102621078	-0.840785562992096	ck095
1.08809077739716	0.189186617732048	1.24260556697845	-0.918663561344147	-0.56576532125473	-1.0354540348053	ckap2
-0.367988258600235	-1.24237310886383	-0.833345353603363	0.356081902980804	1.44427859783173	0.643346130847931	ckap5
1.08043766021729	-0.124740093946457	0.671539843082428	-1.81426191329956	0.262469530105591	-0.0754450559616089	cla1a
-1.53710377216339	-0.418662697076797	NaN	0.348490029573441	0.647242307662964	0.960034132003784	clcb
-0.792599856853485	-0.395700573921204	-1.18495631217957	0.451922625303268	0.343784391880035	1.57754981517792	clh
-1.00857329368591	-0.115487836301327	-1.00929915904999	-0.0149080054834485	0.507121384143829	1.64114689826965	clic1
0.115521833300591	0.891662120819092	1.46467566490173	-0.841610491275787	-0.747470557689667	-0.882778584957123	clip1
-0.824399709701538	1.35059154033661	1.20244514942169	-0.736570358276367	-0.584800183773041	-0.407266497612	clspn
-0.349384814500809	-0.415950566530228	-1.46639168262482	1.51122903823853	0.435212641954422	0.285285294055939	cn166
-0.799213528633118	NaN	NaN	-0.322157293558121	-1.38083600997925	1.12137079238892	cnbp
-1.19146490097046	-0.513903558254242	-0.57762736082077	-0.0823229253292084	0.883897364139557	1.48142147064209	cndd3
-0.758030831813812	-0.0962341353297234	-1.24587404727936	0.122664503753185	0.320277512073517	1.65719699859619	cndp2
1.05056154727936	0.317884534597397	1.22534275054932	-0.998807430267334	-0.907504439353943	-0.687476933002472	co044
-0.8478924036026	-0.310566544532776	-1.28044724464417	0.478626936674118	0.535926640033722	1.42435264587402	cof1b
-0.685913562774658	-0.799219846725464	-1.10124611854553	1.31157290935516	0.906882226467133	0.367924451828003	coil
-0.981568872928619	-0.967714071273804	-0.6789231300354	0.606429696083069	0.673568785190582	1.34820747375488	copa
-1.37528169155121	-0.0643003284931183	-0.917410790920258	0.588483035564423	0.464316010475159	1.30419385433197	copb
-1.36551833152771	-0.466594308614731	-0.658507525920868	0.819854259490967	0.379243195056915	1.29152262210846	copb2
-0.690112054347992	-0.89967280626297	-1.00608325004578	0.587841749191284	0.591406762599945	1.41661953926086	copd
-0.482797861099243	NaN	0.299241274595261	-1.06158947944641	-0.7925905585289	1.24514603614807	cope
-1.14057803153992	-0.20779350399971	-1.06588530540466	0.749655961990356	0.297342419624329	1.36725842952728	copg
-0.721983075141907	-1.33668529987335	-0.506409525871277	0.832988679409027	0.518463313579559	1.21362590789795	copz1
-0.624696373939514	-0.55595737695694	-1.32757556438446	1.17436408996582	1.03400182723999	0.299863308668137	cor1c
-0.705550968647003	-0.216240629553795	-1.29899513721466	0.108738459646702	0.543261289596558	1.56878697872162	coro7
-0.667583882808685	-0.29743167757988	-1.10852110385895	-0.119982227683067	0.457662731409073	1.73585605621338	cotl1
-0.840263366699219	-0.656302511692047	-1.07481801509857	0.364406913518906	0.839079201221466	1.36789774894714	cpin1
-0.889960587024689	0.0952754020690918	-1.14280235767365	-0.0746078193187714	0.349136203527451	1.66295909881592	cpne1
-0.735718786716461	-0.153141140937805	-0.983750283718109	0.0254332795739174	-0.014713984914124	1.86189091205597	cpne3
-0.672507703304291	-0.709697186946869	-0.997205376625061	1.11561334133148	-0.0774887055158615	1.34128558635712	cpsf1
0.341643661260605	0.0224189981818199	0.243779808282852	-1.96674609184265	0.55306202173233	0.805841624736786	cpsf2
0.557724058628082	-0.998828947544098	-1.2517431974411	1.31811034679413	-0.210622638463974	0.585360407829285	cpsf3
0.369557291269302	-0.727641642093658	1.51066935062408	-1.39916157722473	0.301880180835724	-0.055303581058979	creb1
-1.45053493976593	-0.562194406986237	-0.544955968856812	0.63428521156311	1.08591163158417	0.8374884724617	crnl1
-1.1718612909317	-0.817050457000732	-0.685797095298767	0.650462806224823	1.1042218208313	0.92002409696579	cs021
